Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class,identifier
2,0.7162162162162162,0.6554621848739496,0.12389380530973454,0.34708694882238356,0.2881640887693342,0.2738643844634628,0.29247633283507724,6,2033
2,0.581081081081081,0.5210084033613446,0.1017699115044248,0.1838144147334868,0.1674512441156691,0.12574061882817641,0.14798206278026907,2,2887
0,0.39864864864864863,0.3781512605042018,0.09734513274336284,0.08092792633256596,0.0628782784129119,0.06056616194865042,0.07324364723467863,4,655
2,0.8378378378378378,0.8823529411764705,0.1769911504424779,0.6720382503984416,0.45326160053799597,0.6287030941408821,0.5261584454409568,7,3798
1,0.3918918918918919,0.3445378151260505,0.1017699115044248,0.07650079688330086,0.06220578345662407,0.05793285055957866,0.06826108619830594,3,523
0,0.6486486486486487,0.638655462184874,0.14601769911504428,0.34283690455108906,0.2252858103564223,0.30414746543778803,0.29247633283507724,9,657
0,0.5945945945945946,0.6050420168067226,0.11504424778761063,0.2698778112272003,0.18493611297915266,0.2574061882817643,0.247633283507723,7,2218
2,0.7094594594594595,0.5966386554621849,0.12831858407079647,0.3318576235169116,0.3002689979825151,0.2574061882817643,0.2655705032386647,2,3501
2,0.43243243243243246,0.42016806722689076,0.09292035398230089,0.09916769966353815,0.06489576328177539,0.08492429229756418,0.09417040358744397,3,2453
0,0.6351351351351352,0.5966386554621849,0.11061946902654868,0.24490880113334512,0.19939475453934094,0.19157340355497035,0.20777279521674144,5,115
0,0.7364864864864865,0.7478991596638656,0.1504424778761062,0.405879227908624,0.3675184936112979,0.2890059249506254,0.328849028400598,4,2997
2,0.6081081081081081,0.5546218487394958,0.08849557522123895,0.1804497963520453,0.1647612642905178,0.13166556945358787,0.14349775784753366,2,2064
0,0.5337837837837838,0.5210084033613446,0.10619469026548674,0.19160616256419338,0.15366509751176866,0.19618169848584593,0.14798206278026907,3,2248
1,0.5067567567567568,0.4957983193277311,0.12831858407079647,0.18523109615725164,0.13954270342972427,0.13100724160631994,0.16342800199302446,8,615
1,0.4391891891891892,0.4285714285714286,0.08849557522123895,0.044271294492650964,0.07061197041022192,0.09282422646477945,0.08320876930742403,1,2128
0,0.6216216216216216,0.5798319327731093,0.11946902654867259,0.29024260669381974,0.2639542703429724,0.2574061882817643,0.20279023418036873,2,978
2,0.810810810810811,0.773109243697479,0.12831858407079647,0.4473171595537453,0.40450571620712844,0.3930217248189598,0.3223716990533135,4,3597
1,0.5743243243243243,0.5126050420168068,0.10619469026548674,0.15477244554630776,0.1254203093476799,0.13824884792626727,0.12855007473841557,2,4073
1,0.6013513513513513,0.5882352941176472,0.12389380530973454,0.20382503984416503,0.13382649630127774,0.19025674786043448,0.17688091679123072,5,537
1,0.3851351351351351,0.3781512605042018,0.09292035398230089,0.06977156012041792,0.04606590450571621,0.0585911784068466,0.07822620827105134,3,458
0,0.8040540540540542,0.8067226890756304,0.16371681415929204,0.5649017177262263,0.4213180901143241,0.4601711652402896,0.4668659691081216,9,3931
2,0.6486486486486487,0.6638655462184875,0.12831858407079647,0.3233575349743226,0.2683254875588433,0.32323897300855825,0.2825112107623319,5,409
2,0.7297297297297298,0.7058823529411765,0.13274336283185842,0.3667434035771206,0.31943510423671817,0.3054641211323239,0.2805181863477828,3,3736
2,0.6959459459459459,0.7478991596638656,0.14601769911504428,0.39047281742518153,0.3063214525891056,0.31863067807768264,0.33731938216243157,8,411
1,0.39864864864864863,0.3781512605042018,0.07964601769911504,0.09013635558703736,0.08372562205783456,0.08426596445029624,0.06278026905829598,0,3435
1,0.6081081081081081,0.5798319327731093,0.11504424778761063,0.22790862404816714,0.2178883658372562,0.16326530612244897,0.16791230692575987,2,1114
0,0.7702702702702704,0.7815126050420169,0.1504424778761062,0.4232335753497432,0.3530598520511096,0.3844634628044766,0.31439960139511713,5,2954
2,0.5743243243243243,0.5630252100840337,0.11061946902654868,0.18399149991145738,0.16644250168123736,0.1533903884134299,0.12904833084205283,0,1103
1,0.304054054054054,0.2941176470588236,0.06637168141592921,0.044271294492650964,0.034297242770679214,0.03884134298880842,0.0328849028400598,0,2504
1,0.5135135135135135,0.4957983193277311,0.11504424778761063,0.16663715247033822,0.14391392064559513,0.09743252139565502,0.14798206278026907,3,4122
2,0.6081081081081081,0.5966386554621849,0.14601769911504428,0.28280502921905437,0.1765299260255548,0.260697827518104,0.247633283507723,7,3947
0,1.0,1.0,0.22123893805309736,0.797945811935541,0.5981842636180228,0.5523370638578011,0.7932237169905333,8,1429
2,0.4527027027027027,0.4285714285714286,0.11061946902654868,0.12661590224898175,0.0944855413584398,0.11586570111915732,0.11310413552566022,5,3269
0,0.6013513513513513,0.5882352941176472,0.11061946902654868,0.22720028333628473,0.16173503698722258,0.227781435154707,0.20777279521674144,6,738
1,0.6283783783783784,0.6134453781512605,0.12389380530973454,0.2215335576412254,0.16778749159381304,0.1540487162606978,0.23268560039860492,3,1606
2,0.7364864864864865,0.6974789915966386,0.12831858407079647,0.3840977510182398,0.3429724277067922,0.3568136932192232,0.2541106128550075,4,1805
0,0.6689189189189189,0.689075630252101,0.14159292035398233,0.31574287232158665,0.210827168796234,0.33838051349572085,0.26058794220229203,4,791
2,0.7905405405405407,0.8067226890756304,0.1769911504424779,0.6336107667788206,0.49226630800268995,0.4180381830151415,0.5366218236173395,8,2539
2,0.8243243243243245,0.8319327731092439,0.168141592920354,0.6669027802372941,0.5978480161398789,0.5391705069124423,0.48629795714997515,4,3710
0,0.7635135135135136,0.7815126050420169,0.15486725663716813,0.4412962635027448,0.28480161398789505,0.3410138248847926,0.47683109118086703,6,497
0,0.7500000000000001,0.7394957983193278,0.14601769911504428,0.4623693996812467,0.402151983860121,0.3732718894009216,0.31240657698056806,5,1018
2,0.16891891891891891,0.1428571428571429,0.04867256637168142,0.011687621746059855,0.009078681909885677,0.00987491770901909,0.008470353761833584,0,524
0,0.7364864864864865,0.7647058823529412,0.1592920353982301,0.4708694882238356,0.3987895090786819,0.3627386438446346,0.38515196811160946,5,1011
2,0.5472972972972973,0.5294117647058824,0.11504424778761063,0.22702319815831415,0.23402824478816406,0.15141540487162605,0.133034379671151,2,3443
2,0.39864864864864863,0.3781512605042018,0.08849557522123895,0.08854258898530193,0.07094821788836583,0.07768268597761684,0.0722471350274041,2,303
0,0.6756756756756757,0.680672268907563,0.14159292035398233,0.38994156189126966,0.36112979152656355,0.29032258064516125,0.24663677130044848,3,991
0,0.7364864864864865,0.773109243697479,0.13716814159292037,0.46874446608818837,0.44889038332212505,0.34233048057932847,0.3323368211260589,6,1680
1,0.1554054054054054,0.12605042016806725,0.026548672566371685,0.009739684788383211,0.009751176866173503,0.01909150757077024,0.008470353761833584,0,2172
0,0.5608108108108107,0.546218487394958,0.11504424778761063,0.19018948114042855,0.15332885003362473,0.17774851876234365,0.1629297458893872,6,3177
1,0.722972972972973,0.7058823529411765,0.1504424778761062,0.3670975739330618,0.2975790181573638,0.31665569453587883,0.31738913801694074,8,2396
0,0.7364864864864865,0.7058823529411765,0.13274336283185842,0.33734726403400034,0.3053127101546738,0.24489795918367344,0.2745391131041356,3,2935
1,0.3445945945945946,0.3277310924369748,0.09292035398230089,0.06003187533203471,0.04337592468056489,0.04542462146148782,0.05829596412556055,1,251
2,0.5540540540540541,0.5126050420168068,0.11504424778761063,0.19107490703028154,0.1738399462004035,0.12574061882817641,0.15794718485301448,4,53
2,0.641891891891892,0.5966386554621849,0.13274336283185842,0.27731538870196565,0.1889710827168796,0.2442396313364055,0.2725460886895865,6,3853
1,0.5067567567567568,0.5126050420168068,0.11061946902654868,0.15866831946166104,0.12777404169468728,0.11323238973008556,0.14299950174389636,6,3334
1,0.4797297297297297,0.43697478991596644,0.084070796460177,0.1331680538338941,0.11701412239408203,0.10467412771560236,0.10264075734927754,2,1259
2,0.6689189189189189,0.6638655462184875,0.13716814159292037,0.3215866831946166,0.21856086079354403,0.24884792626728108,0.3522670652715496,8,3845
0,0.7770270270270271,0.7478991596638656,0.1504424778761062,0.49672392420754385,0.4660390047074646,0.4180381830151415,0.32087693074240164,5,3741
2,0.39864864864864863,0.3865546218487395,0.08849557522123895,0.08004250044271294,0.04472091459314055,0.08821593153390388,0.07922272047832588,4,609
1,0.6689189189189189,0.6470588235294118,0.11504424778761063,0.2707632371170533,0.2326832548755884,0.2343647136273864,0.19980069755854513,4,1333
2,0.25,0.2436974789915967,0.057522123893805316,0.033292013458473525,0.028917283120376593,0.034891375905200785,0.028400597907324368,0,2425
2,0.6621621621621621,0.6638655462184875,0.13716814159292037,0.37453515140782717,0.3177538668459986,0.31533903884134296,0.2625809666168411,4,853
1,0.6216216216216216,0.6638655462184875,0.13716814159292037,0.2852842217106428,0.24512441156691323,0.1942067149440421,0.25710014947683113,4,3659
0,0.5945945945945946,0.5798319327731093,0.1504424778761062,0.28121126261731894,0.17283120376597175,0.23041474654377878,0.2775286497259592,9,2439
0,0.7162162162162162,0.7226890756302521,0.14159292035398233,0.4320878342482734,0.3557498318762609,0.33838051349572085,0.2775286497259592,7,162
2,0.24324324324324323,0.21008403361344538,0.057522123893805316,0.027271117407472994,0.02219233355749832,0.017774851876234364,0.02341803687095167,0,651
2,0.7500000000000001,0.73109243697479,0.14601769911504428,0.4244731715955374,0.3860121049092131,0.358788676761027,0.2914798206278027,4,2850
0,0.6621621621621621,0.6470588235294118,0.13274336283185842,0.34744111917832476,0.3002689979825151,0.30941408821593147,0.2461385151968112,3,2524
2,0.6959459459459459,0.6722689075630253,0.14159292035398233,0.385337347264034,0.3355749831876261,0.2909809084924292,0.2894867962132536,3,2526
0,0.6891891891891893,0.6050420168067226,0.13716814159292037,0.24667965291305116,0.2010759919300605,0.19157340355497035,0.19282511210762335,6,2402
2,0.722972972972973,0.7226890756302521,0.15486725663716813,0.44005666725695053,0.36516476126429054,0.39038841342988806,0.3423019431988042,6,163
2,0.6148648648648649,0.5966386554621849,0.12389380530973454,0.2665131928457588,0.23436449226630798,0.22514812376563528,0.2082710513203787,2,1785
1,0.6756756756756757,0.6638655462184875,0.11946902654867259,0.2851071365326722,0.2424344317417619,0.2310730743910467,0.25161933233682116,4,1640
0,0.5945945945945946,0.6134453781512605,0.11946902654867259,0.22224189835310781,0.18863483523873567,0.16655694535878868,0.21275535625311412,3,2333
1,0.641891891891892,0.6302521008403361,0.12831858407079647,0.25146095271825747,0.20275722932078008,0.19947333772218562,0.22272047832585953,4,2761
2,0.8716216216216216,0.857142857142857,0.12831858407079647,0.41969187179033113,0.4640215198386011,0.2554312047399605,0.266068759342302,2,1202
1,0.22972972972972971,0.21008403361344538,0.057522123893805316,0.02443775455994333,0.019502353732347006,0.016458196181698484,0.019930244145490782,0,1059
2,0.6891891891891893,0.689075630252101,0.13274336283185842,0.34637860811050114,0.28950907868190984,0.3344305464121132,0.24464374688589938,3,4007
1,0.45945945945945943,0.45378151260504207,0.1017699115044248,0.11563662121480432,0.09381304640215199,0.06649111257406187,0.10413552566018935,6,2379
1,0.3648648648648648,0.35294117647058826,0.08849557522123895,0.08624048167168408,0.07397444519166106,0.06978275181040157,0.06327852516193325,1,913
1,0.304054054054054,0.2773109243697479,0.07079646017699116,0.04214627235700372,0.03127101546738399,0.05464121132323897,0.03338315894369707,0,333
2,0.5472972972972973,0.5378151260504203,0.12831858407079647,0.274482025854436,0.14458641560188298,0.1705069124423963,0.16791230692575987,3,648
2,0.5743243243243243,0.5042016806722689,0.12389380530973454,0.18629360722507526,0.14223268325487556,0.195523370638578,0.1380169407075237,3,2445
1,0.6081081081081081,0.5630252100840337,0.09292035398230089,0.20010625110678235,0.19266980497646266,0.140882159315339,0.15794718485301448,2,3553
2,0.7500000000000001,0.7647058823529412,0.1504424778761062,0.4202231273242429,0.3298587760591795,0.4028966425279789,0.34529147982062786,1,2945
0,0.641891891891892,0.689075630252101,0.13274336283185842,0.38250398441650435,0.2397444519166106,0.25477287689269257,0.18784255107125064,8,3861
1,0.22297297297297294,0.19327731092436978,0.044247787610619475,0.018593943686913403,0.013113651647612643,0.02040816326530612,0.01395117090184355,0,2813
2,0.7162162162162162,0.6974789915966386,0.14159292035398233,0.4149105719851248,0.3338937457969065,0.3159973666886109,0.3423019431988042,6,105
0,0.5202702702702703,0.5378151260504203,0.10619469026548674,0.16238710819904373,0.1186953597848016,0.14417379855167872,0.14798206278026907,1,48
2,0.3716216216216216,0.33613445378151263,0.057522123893805316,0.06268815300159376,0.046738399462004025,0.05003291639236339,0.05829596412556055,4,566
1,0.7027027027027027,0.680672268907563,0.13274336283185842,0.29449265096511423,0.2528581035642232,0.2527978933508887,0.23268560039860492,2,1655
0,0.6824324324324325,0.7142857142857143,0.1592920353982301,0.4418275190366566,0.331876260928043,0.3548387096774194,0.36821126058794224,2,3419
2,0.6689189189189189,0.638655462184874,0.11504424778761063,0.2661590224898176,0.23402824478816406,0.23041474654377878,0.1918285999003488,4,855
2,0.7500000000000001,0.6722689075630253,0.13274336283185842,0.4000354170355941,0.3227975790181573,0.3607636603028308,0.30244145490782265,3,1502
2,0.7500000000000001,0.7226890756302521,0.14159292035398233,0.4395254117230388,0.41829186281102887,0.36142198815009874,0.29745889387144997,4,2851
0,0.48648648648648646,0.4957983193277311,0.09292035398230089,0.1478661236054542,0.12979152656355078,0.13166556945358787,0.1280518186347783,1,3255
1,0.2702702702702703,0.2436974789915967,0.04867256637168142,0.0320524172126793,0.024882313382649627,0.026991441737985514,0.02441454907822621,0,2815
2,0.6148648648648649,0.5882352941176472,0.13274336283185842,0.2937843102532318,0.23604572965702755,0.2455562870309414,0.2501245640259094,4,2893
0,0.641891891891892,0.6050420168067226,0.1592920353982301,0.41207720913759516,0.3369199731002017,0.39565503620803155,0.3084205281514699,3,3732
0,0.49324324324324326,0.4957983193277311,0.11061946902654868,0.1421993979103949,0.11701412239408203,0.08229098090849242,0.12705530642750376,3,132
0,0.7364864864864865,0.7478991596638656,0.15486725663716813,0.4051708871967416,0.320107599193006,0.30217248189598417,0.3871449925261585,7,3299
2,0.5945945945945946,0.5798319327731093,0.11061946902654868,0.33752434921197094,0.22864828513786148,0.33311389071757735,0.2575984055804684,7,3387
2,0.7500000000000001,0.73109243697479,0.13716814159292037,0.4428900301044802,0.4229993275050437,0.32323897300855825,0.28649725959143,3,1943
2,0.5608108108108107,0.5546218487394958,0.11061946902654868,0.2291482202939614,0.21452589105581707,0.16260697827518103,0.1674140508221226,2,955
2,0.722972972972973,0.7058823529411765,0.13716814159292037,0.4129626350274482,0.3718897108271688,0.3140223831468071,0.3268560039860489,4,1009
2,0.7702702702702704,0.7478991596638656,0.15486725663716813,0.4547547370285107,0.37895090786819097,0.3785385121790651,0.3831589436970604,6,1708
2,0.641891891891892,0.5966386554621849,0.11061946902654868,0.26863821498140605,0.16778749159381304,0.21461487820934824,0.19282511210762335,8,309
0,0.7905405405405407,0.7983193277310925,0.16371681415929204,0.4768903842748362,0.3308675184936113,0.3219223173140224,0.48679621325361244,6,277
1,0.4797297297297297,0.47899159663865554,0.09292035398230089,0.15530370108021957,0.15971755211835909,0.09743252139565502,0.10563029397110116,0,1446
2,0.7364864864864865,0.7142857142857143,0.14159292035398233,0.3805560474588277,0.2763954270342972,0.33245556287030936,0.29745889387144997,7,3395
0,0.7567567567567568,0.7394957983193278,0.15486725663716813,0.4368691340534797,0.3493611297915265,0.40552995391705066,0.3442949676133533,4,4140
0,0.641891891891892,0.6302521008403361,0.12389380530973454,0.28634673277846645,0.2468056489576328,0.21132323897300856,0.2725460886895865,3,982
2,0.6959459459459459,0.689075630252101,0.13716814159292037,0.4016291836373295,0.35205110961667785,0.3436471362738644,0.2725460886895865,5,997
2,0.8986486486486487,0.8067226890756304,0.16371681415929204,0.5836727465911102,0.49293880295897774,0.5924950625411455,0.3323368211260589,7,3389
0,0.5743243243243243,0.5798319327731093,0.11061946902654868,0.23570037187887372,0.17484868863483524,0.17248189598420013,0.21773791728948683,4,108
0,0.6756756756756757,0.6638655462184875,0.1504424778761062,0.3702851071365327,0.25319435104236715,0.2238314680710994,0.3821624314897858,9,430
0,0.7432432432432433,0.7226890756302521,0.14601769911504428,0.43332743049406763,0.34061869535978473,0.38907175773535213,0.35724962630792234,4,4054
0,0.7567567567567568,0.7478991596638656,0.168141592920354,0.45617141845227555,0.39811701412239403,0.4002633311389071,0.349277528649726,2,2949
1,0.3310810810810811,0.2941176470588236,0.05309734513274337,0.04497963520453338,0.04068594485541358,0.03554970375246873,0.03388141504733433,1,3804
2,0.831081081081081,0.8319327731092439,0.17256637168141595,0.6286523817956436,0.5164761264290517,0.499670836076366,0.42750373692077737,5,3961
1,0.5675675675675675,0.5042016806722689,0.10619469026548674,0.17513724101292721,0.1432414256893073,0.1369321922317314,0.1474838066766318,2,1279
1,0.5067567567567568,0.4957983193277311,0.10619469026548674,0.1650433858686028,0.13416274377942164,0.13956550362080314,0.13054309915296464,2,2566
0,0.8648648648648649,0.857142857142857,0.21238938053097348,0.778289357180804,0.48655010087424344,0.6115865701119158,0.8804185351270555,9,2162
2,0.6824324324324325,0.6722689075630253,0.11504424778761063,0.3010448025500265,0.27505043712172156,0.22646477946017113,0.22272047832585953,2,2667
1,0.6148648648648649,0.6134453781512605,0.10619469026548674,0.21055427660704798,0.17114996637525218,0.18499012508229096,0.17488789237668162,1,1597
0,0.7027027027027027,0.7226890756302521,0.12831858407079647,0.44253585974853904,0.33792871553463344,0.3844634628044766,0.32735426008968616,8,3263
2,0.5270270270270271,0.5126050420168068,0.11504424778761063,0.18576235169116342,0.14088769334229992,0.15536537195523367,0.1629297458893872,4,2244
1,0.3851351351351351,0.35294117647058826,0.06637168141592921,0.0646360899592704,0.05514458641560188,0.04739960500329163,0.05331340308918785,1,1543
0,0.6554054054054055,0.6554621848739496,0.1592920353982301,0.31910749070302813,0.2397444519166106,0.26859776168531924,0.29247633283507724,3,2233
2,0.8445945945945946,0.823529411764706,0.16371681415929204,0.5707455285992562,0.503698722259583,0.5306122448979592,0.3657199800697559,5,3007
2,0.2905405405405405,0.2941176470588236,0.06637168141592921,0.04055250575526828,0.028244788164088763,0.03291639236339697,0.03836571998006976,1,538
1,0.581081081081081,0.5798319327731093,0.12831858407079647,0.2488046750486984,0.22394082044384667,0.18696510862409477,0.2047832585949178,2,1858
2,0.6554054054054055,0.6554621848739496,0.14159292035398233,0.3168053833894103,0.28177538668459984,0.2857142857142857,0.21923268560039863,2,1128
0,0.7567567567567568,0.7563025210084034,0.12831858407079647,0.40109792810341777,0.3389374579690652,0.3489137590520079,0.31240657698056806,4,1505
2,0.6621621621621621,0.6470588235294118,0.1017699115044248,0.32459713122011685,0.2710154673839946,0.2343647136273864,0.28749377179870456,5,3184
1,0.641891891891892,0.689075630252101,0.13274336283185842,0.330795112449088,0.3227975790181573,0.22843976300197494,0.2411559541604385,3,2765
1,0.17567567567567569,0.1596638655462185,0.057522123893805316,0.013458473525765893,0.012777404169468728,0.013824884792626725,0.011459890383657202,0,2546
2,0.6689189189189189,0.6554621848739496,0.13274336283185842,0.3490348857800602,0.33826496301277736,0.271889400921659,0.24663677130044848,2,1478
1,0.6486486486486487,0.6218487394957983,0.1592920353982301,0.3091907207366743,0.24781439139206454,0.26333113890717574,0.2526158445440957,5,550
2,0.7297297297297298,0.7142857142857143,0.16371681415929204,0.43155657871436154,0.3345662407531943,0.4140882159315339,0.32735426008968616,4,3781
2,0.581081081081081,0.5546218487394958,0.11504424778761063,0.22720028333628473,0.21015467383994618,0.195523370638578,0.14947683109118087,1,2063
2,0.641891891891892,0.6134453781512605,0.12831858407079647,0.2608464671506995,0.2151983860121049,0.19486504279131003,0.24962630792227208,5,4127
2,0.7432432432432433,0.7142857142857143,0.16371681415929204,0.4265981937311846,0.39408204438466704,0.3811718235681369,0.2835077229696064,2,1172
0,0.6216216216216216,0.6134453781512605,0.11504424778761063,0.24685673809102177,0.20948217888365836,0.20539828834759707,0.20129546586945693,2,2066
1,0.3851351351351351,0.3613445378151261,0.07964601769911504,0.08145918186647777,0.0800268997982515,0.05661619486504278,0.05430991529646239,2,2819
0,0.6891891891891893,0.6974789915966386,0.1504424778761062,0.38852488046750483,0.2666442501681237,0.3054641211323239,0.3552566018933732,9,2460
1,0.445945945945946,0.411764705882353,0.07964601769911504,0.09456348503630246,0.06859448554135843,0.08755760368663594,0.10812157448928751,0,1834
1,0.47297297297297297,0.43697478991596644,0.084070796460177,0.12944926509651142,0.12474781439139206,0.08821593153390388,0.09666168410563031,1,2009
2,0.6756756756756757,0.638655462184874,0.11946902654867259,0.35062865238179564,0.28984532616005376,0.29229756418696506,0.23667164922770306,4,1902
0,0.581081081081081,0.5630252100840337,0.14159292035398233,0.22737736851425536,0.16577000672494954,0.26596445029624755,0.16143497757847536,3,789
2,0.5675675675675675,0.5714285714285715,0.11061946902654868,0.19107490703028154,0.15904505716207126,0.17643186306780775,0.15296462381664178,3,111
2,0.6756756756756757,0.6638655462184875,0.14601769911504428,0.3412431379493536,0.33422999327505043,0.24950625411454902,0.22770303936223224,2,2906
0,0.6081081081081081,0.5966386554621849,0.11946902654867259,0.2792633256596423,0.27269670477471414,0.26003949967083606,0.17488789237668162,2,2984
0,0.43243243243243246,0.40336134453781514,0.084070796460177,0.07880290419691871,0.05178211163416274,0.0704410796576695,0.07822620827105134,4,666
2,0.7635135135135136,0.7899159663865547,0.1592920353982301,0.4644944218168939,0.3264963012777404,0.39368005266622774,0.40458395615346293,4,1396
1,0.49324324324324326,0.48739495798319327,0.10619469026548674,0.1285638392066584,0.11062542030934767,0.10862409479921001,0.10812157448928751,1,405
0,0.8040540540540542,0.8151260504201682,0.14601769911504428,0.531078448733841,0.347679892400807,0.47070441079657666,0.5017438963627305,8,421
0,0.7094594594594595,0.7142857142857143,0.1504424778761062,0.37329555516203294,0.3069939475453934,0.3199473337722185,0.31091180866965623,4,2920
1,0.5202702702702703,0.4957983193277311,0.09734513274336284,0.14095980166460068,0.11768661735036985,0.10862409479921001,0.11858495266567017,1,1565
2,0.7500000000000001,0.7226890756302521,0.1592920353982301,0.4397024969010094,0.347343644922663,0.4048716260697827,0.3672147483806677,5,4094
2,0.7837837837837839,0.8151260504201682,0.19026548672566373,0.6523817956437046,0.49865501008742436,0.4298880842659644,0.5814648729446937,9,276
0,0.7837837837837839,0.7647058823529412,0.15486725663716813,0.5004427129449265,0.39509078681909887,0.48979591836734687,0.3612356751370205,4,1182
1,0.35135135135135137,0.319327731092437,0.07964601769911504,0.07065698601027094,0.06388702084734364,0.05266622778143515,0.046337817638266075,1,1223
2,0.6216216216216216,0.638655462184874,0.13274336283185842,0.2532318044979635,0.2330195023537323,0.1895984200131665,0.1918285999003488,3,1305
