age,educational-num,gender,occupation,income,identifier
0.5068493150684932,0.5333333333333333,1.0,13,0.0,5732
0.3424657534246575,1.0,1.0,9,1.0,30869
0.1506849315068493,0.8,0.0,11,0.0,7061
0.3150684931506849,0.2,0.0,7,0.0,33954
0.0547945205479452,0.8,1.0,7,0.0,27623
0.2328767123287671,0.4666666666666667,1.0,2,0.0,9012
0.1095890410958904,0.5333333333333333,1.0,5,0.0,43627
0.2465753424657534,0.5333333333333333,0.0,7,0.0,20604
0.0684931506849315,0.7333333333333333,0.0,0,0.0,5279
0.0273972602739726,0.6,0.0,0,0.0,3986
0.0273972602739726,0.6,0.0,0,0.0,22033
0.2876712328767123,0.8666666666666667,1.0,9,0.0,11290
0.1917808219178082,0.5333333333333333,1.0,7,0.0,31634
0.1643835616438356,0.6,1.0,5,0.0,1069
0.3561643835616438,0.6,1.0,7,0.0,37564
0.3835616438356164,0.6,1.0,13,1.0,43829
0.1780821917808219,0.8,0.0,3,0.0,31649
0.1780821917808219,0.5333333333333333,0.0,0,0.0,26351
0.0821917808219178,0.6,1.0,3,0.0,15954
0.6575342465753424,0.3333333333333333,1.0,7,0.0,11610
0.273972602739726,0.6,1.0,12,1.0,3985
0.3013698630136986,0.3333333333333333,0.0,7,0.0,6214
0.4520547945205479,0.8666666666666667,1.0,12,1.0,17629
0.4794520547945205,0.5333333333333333,1.0,4,0.0,21623
0.4931506849315068,0.5333333333333333,1.0,13,0.0,15632
0.1917808219178082,0.6,1.0,2,1.0,19058
0.0273972602739726,0.6,1.0,7,0.0,22785
0.136986301369863,0.8,1.0,9,0.0,13532
0.3835616438356164,0.5333333333333333,0.0,7,1.0,2984
0.2328767123287671,0.6,1.0,2,0.0,39285
0.3287671232876712,0.6,1.0,2,0.0,2028
0.2465753424657534,0.4,1.0,13,0.0,17504
0.1643835616438356,0.8,1.0,5,0.0,29781
0.4794520547945205,0.5333333333333333,0.0,7,0.0,7680
0.3150684931506849,0.8666666666666667,0.0,9,0.0,35452
0.589041095890411,0.6,0.0,7,0.0,4009
0.1917808219178082,0.5333333333333333,1.0,9,1.0,41489
0.2876712328767123,0.6,1.0,2,0.0,9285
0.547945205479452,0.5333333333333333,1.0,13,1.0,16654
0.1232876712328767,0.6,1.0,3,0.0,25730
0.136986301369863,0.5333333333333333,0.0,3,0.0,37105
0.1643835616438356,0.8,0.0,3,1.0,35448
0.4931506849315068,0.5333333333333333,1.0,3,1.0,3410
0.3698630136986301,0.5333333333333333,1.0,6,1.0,17102
0.3150684931506849,0.8666666666666667,1.0,7,0.0,44568
0.2602739726027397,0.8,0.0,9,1.0,43466
0.3698630136986301,0.5333333333333333,1.0,2,0.0,6523
0.2465753424657534,0.5333333333333333,1.0,13,0.0,35091
0.3835616438356164,0.9333333333333333,1.0,9,1.0,2031
0.2602739726027397,0.5333333333333333,1.0,2,1.0,25953
0.589041095890411,0.5333333333333333,1.0,10,0.0,45761
0.2054794520547945,0.8,1.0,11,1.0,2551
0.4657534246575342,0.8666666666666667,1.0,10,0.0,43275
0.3972602739726027,0.6,1.0,2,1.0,34258
0.3698630136986301,0.5333333333333333,0.0,11,0.0,17317
0.2602739726027397,0.5333333333333333,1.0,5,0.0,45769
0.273972602739726,0.6,0.0,11,1.0,28241
0.3424657534246575,0.6666666666666666,0.0,9,0.0,21965
0.2876712328767123,0.5333333333333333,1.0,3,0.0,6351
0.5342465753424658,0.26666666666666666,0.0,2,1.0,43056
0.7534246575342466,0.6,1.0,4,0.0,12349
0.273972602739726,0.8,0.0,11,0.0,9672
0.4931506849315068,0.8,0.0,9,0.0,3976
0.5068493150684932,0.5333333333333333,0.0,7,0.0,19050
0.1917808219178082,0.6,1.0,0,0.0,39339
0.547945205479452,0.06666666666666667,1.0,2,0.0,17731
0.2191780821917808,0.5333333333333333,1.0,11,1.0,23659
0.4794520547945205,0.8,0.0,12,0.0,1042
0.5068493150684932,0.5333333333333333,0.0,7,0.0,38024
0.0136986301369863,0.4,0.0,11,0.0,41447
0.1780821917808219,0.7333333333333333,1.0,2,1.0,42963
0.2602739726027397,0.5333333333333333,1.0,2,1.0,43989
0.3150684931506849,0.6,1.0,12,1.0,18683
0.3013698630136986,0.8,1.0,3,0.0,19979
0.4657534246575342,0.6,1.0,3,0.0,41800
0.1917808219178082,0.6,0.0,0,0.0,18371
0.5342465753424658,0.5333333333333333,1.0,11,1.0,9233
0.0273972602739726,0.4,0.0,7,0.0,43131
0.1232876712328767,0.5333333333333333,1.0,2,0.0,43771
0.2191780821917808,0.8,0.0,3,1.0,8096
0.2191780821917808,0.6666666666666666,0.0,7,0.0,32872
0.0273972602739726,0.5333333333333333,1.0,7,0.0,8876
0.5616438356164384,0.6,1.0,0,1.0,24020
0.4383561643835616,0.5333333333333333,0.0,3,0.0,9690
0.3287671232876712,0.5333333333333333,1.0,5,0.0,39232
0.684931506849315,0.2,0.0,7,0.0,1737
0.2602739726027397,0.8,0.0,9,1.0,29458
0.4794520547945205,0.5333333333333333,1.0,6,1.0,2794
0.3561643835616438,0.6,1.0,9,1.0,9756
0.273972602739726,0.5333333333333333,1.0,3,1.0,21034
0.3150684931506849,0.5333333333333333,1.0,2,0.0,23246
0.0136986301369863,0.4,1.0,5,0.0,36252
0.6575342465753424,0.8,1.0,3,1.0,36789
0.3287671232876712,0.5333333333333333,0.0,0,0.0,22614
0.1232876712328767,0.5333333333333333,1.0,2,0.0,40068
0.1917808219178082,0.5333333333333333,1.0,7,0.0,29601
0.4383561643835616,0.5333333333333333,1.0,2,0.0,1384
0.3561643835616438,0.5333333333333333,0.0,7,0.0,39216
0.1095890410958904,0.8,0.0,7,0.0,2172
0.2191780821917808,0.6,0.0,3,0.0,2073
0.1232876712328767,0.8,1.0,9,0.0,19271
0.1506849315068493,0.5333333333333333,1.0,13,0.0,19381
0.6575342465753424,0.5333333333333333,1.0,3,1.0,37540
0.1506849315068493,0.6,1.0,11,0.0,40092
0.0273972602739726,0.6,0.0,7,0.0,27899
0.1232876712328767,0.5333333333333333,1.0,12,0.0,10737
0.3835616438356164,0.6,1.0,9,1.0,34097
0.4794520547945205,0.5333333333333333,1.0,4,0.0,28896
0.5068493150684932,0.6,0.0,3,0.0,25490
0.0958904109589041,0.8,1.0,7,0.0,37502
0.4931506849315068,0.5333333333333333,1.0,2,1.0,32804
0.3561643835616438,0.9333333333333333,1.0,9,1.0,23144
0.2876712328767123,0.6,1.0,2,1.0,3499
0.1917808219178082,0.8,1.0,9,1.0,32552
0.1917808219178082,0.6,1.0,13,0.0,13784
0.2191780821917808,0.8,1.0,9,0.0,35667
0.2191780821917808,0.26666666666666666,1.0,7,0.0,814
0.3424657534246575,0.8,1.0,3,1.0,11812
0.0410958904109589,0.5333333333333333,1.0,7,0.0,37291
0.3287671232876712,0.5333333333333333,1.0,2,0.0,26058
0.2602739726027397,0.5333333333333333,1.0,11,0.0,1205
0.3698630136986301,0.8,1.0,11,1.0,28308
0.2054794520547945,0.8,1.0,7,0.0,5529
0.1506849315068493,0.5333333333333333,1.0,7,0.0,32735
0.136986301369863,0.8,0.0,9,0.0,39557
0.6575342465753424,0.8,0.0,9,0.0,1515
0.3972602739726027,0.8666666666666667,1.0,3,1.0,12818
0.5753424657534246,0.5333333333333333,0.0,0,0.0,12664
0.3013698630136986,0.6666666666666666,0.0,0,0.0,11535
0.6027397260273972,0.6,1.0,2,0.0,4924
0.3424657534246575,0.5333333333333333,1.0,10,1.0,13934
0.3150684931506849,0.5333333333333333,1.0,2,0.0,3730
0.0273972602739726,0.4,1.0,7,0.0,23418
0.3150684931506849,0.5333333333333333,1.0,11,0.0,35876
0.2328767123287671,0.8,1.0,9,1.0,5107
0.2876712328767123,0.6666666666666666,1.0,12,0.0,19458
0.4246575342465753,0.5333333333333333,1.0,2,1.0,29020
0.1506849315068493,0.5333333333333333,1.0,5,0.0,23213
0.3150684931506849,0.5333333333333333,1.0,7,0.0,22986
0.1095890410958904,0.4666666666666667,0.0,7,0.0,17669
0.410958904109589,0.8,1.0,11,1.0,1566
0.1917808219178082,0.8,1.0,2,1.0,823
0.4246575342465753,0.8,0.0,7,1.0,4267
0.4383561643835616,0.5333333333333333,1.0,11,0.0,22593
0.0958904109589041,0.7333333333333333,0.0,0,0.0,6337
0.2602739726027397,0.7333333333333333,0.0,7,0.0,27449
0.3150684931506849,0.3333333333333333,1.0,2,0.0,20113
0.4520547945205479,0.5333333333333333,1.0,13,0.0,42303
0.136986301369863,0.7333333333333333,1.0,2,0.0,6948
0.3972602739726027,0.4,1.0,6,0.0,11825
0.1232876712328767,0.8,0.0,11,1.0,17485
0.4383561643835616,0.5333333333333333,1.0,6,1.0,32075
0.3972602739726027,0.2,1.0,7,0.0,29025
0.1506849315068493,0.5333333333333333,1.0,6,0.0,26879
0.136986301369863,0.8,1.0,11,0.0,40115
0.2465753424657534,0.5333333333333333,1.0,5,0.0,22206
0.273972602739726,0.5333333333333333,1.0,3,0.0,20705
0.4657534246575342,0.5333333333333333,1.0,13,0.0,35352
0.4520547945205479,0.7333333333333333,1.0,0,0.0,25093
0.410958904109589,0.8,1.0,0,0.0,15141
0.2054794520547945,0.6,0.0,3,0.0,33522
0.1506849315068493,0.5333333333333333,1.0,6,0.0,39448
0.1917808219178082,0.3333333333333333,1.0,6,0.0,40142
0.0958904109589041,0.8,0.0,9,0.0,42032
0.410958904109589,0.8,0.0,3,0.0,2231
0.0821917808219178,0.5333333333333333,1.0,5,0.0,8364
0.1780821917808219,0.6,0.0,0,0.0,37203
0.0273972602739726,0.6,0.0,0,0.0,17506
0.2465753424657534,0.6,0.0,12,0.0,9523
0.2191780821917808,0.6,1.0,2,0.0,27917
0.0684931506849315,0.5333333333333333,0.0,7,0.0,32483
0.2602739726027397,0.8666666666666667,0.0,9,1.0,7491
0.2191780821917808,0.5333333333333333,1.0,2,0.0,22694
0.0958904109589041,0.5333333333333333,1.0,5,0.0,2573
0.3424657534246575,0.8,0.0,0,0.0,5067
0.2191780821917808,0.6,0.0,3,0.0,45068
0.1095890410958904,0.13333333333333333,1.0,2,0.0,18007
0.0821917808219178,0.6666666666666666,1.0,2,0.0,34966
0.589041095890411,0.5333333333333333,1.0,11,0.0,27501
0.273972602739726,0.6,1.0,7,0.0,41555
0.4931506849315068,0.5333333333333333,0.0,0,0.0,28635
0.5616438356164384,0.6,1.0,10,1.0,38881
0.2191780821917808,0.8,1.0,3,1.0,15646
0.0958904109589041,0.6,1.0,2,0.0,44818
0.5205479452054794,0.5333333333333333,1.0,11,0.0,16042
0.5205479452054794,0.6,1.0,0,0.0,29738
0.4657534246575342,0.5333333333333333,1.0,11,1.0,29410
0.5616438356164384,0.13333333333333333,0.0,7,0.0,24341
0.136986301369863,0.6666666666666666,1.0,2,1.0,9507
0.3698630136986301,0.9333333333333333,0.0,9,0.0,23383
0.1643835616438356,0.5333333333333333,0.0,11,0.0,45893
0.1232876712328767,0.8,1.0,11,1.0,33506
0.2054794520547945,0.5333333333333333,1.0,3,0.0,3711
0.5342465753424658,0.5333333333333333,0.0,0,0.0,9455
0.5753424657534246,0.2,1.0,6,0.0,12974
0.1095890410958904,0.8,1.0,9,0.0,16692
0.1095890410958904,0.6,0.0,7,0.0,40501
0.4520547945205479,0.3333333333333333,1.0,2,1.0,24821
0.1506849315068493,0.5333333333333333,0.0,3,1.0,36077
0.7945205479452054,0.4,1.0,11,0.0,11492
0.6438356164383562,0.8,0.0,3,0.0,28834
0.4383561643835616,0.5333333333333333,1.0,2,1.0,44830
0.1780821917808219,0.6,0.0,7,0.0,24573
0.2054794520547945,0.8666666666666667,1.0,9,0.0,17221
0.136986301369863,0.5333333333333333,0.0,6,0.0,1442
0.3013698630136986,0.8,1.0,3,1.0,36708
0.410958904109589,0.5333333333333333,1.0,13,0.0,23006
0.0273972602739726,0.5333333333333333,1.0,12,0.0,5159
0.0273972602739726,0.5333333333333333,1.0,2,0.0,22913
0.0821917808219178,0.5333333333333333,1.0,5,0.0,11437
0.589041095890411,0.5333333333333333,1.0,2,0.0,38470
0.2602739726027397,0.5333333333333333,1.0,6,1.0,2433
0.410958904109589,0.5333333333333333,1.0,11,0.0,22621
0.5342465753424658,0.8,0.0,7,0.0,29420
0.1095890410958904,0.5333333333333333,1.0,2,0.0,2385
0.2328767123287671,0.6,1.0,2,0.0,35614
0.3150684931506849,0.6666666666666666,1.0,11,1.0,12104
0.1643835616438356,0.6,1.0,9,0.0,25546
0.2328767123287671,0.5333333333333333,1.0,11,0.0,41428
0.4520547945205479,0.6,1.0,3,0.0,42814
0.4520547945205479,0.6,1.0,2,0.0,21975
0.410958904109589,0.6,1.0,2,0.0,29712
0.2465753424657534,0.8666666666666667,1.0,9,1.0,21449
0.2876712328767123,0.8,0.0,9,1.0,25626
0.2328767123287671,0.5333333333333333,1.0,10,0.0,43455
0.2054794520547945,0.6,1.0,2,0.0,15030
0.1232876712328767,0.8,1.0,12,0.0,29474
0.547945205479452,0.8,1.0,3,1.0,42607
0.4520547945205479,0.6666666666666666,1.0,7,0.0,11411
0.3013698630136986,0.8,1.0,2,1.0,5010
0.3835616438356164,0.8,0.0,9,1.0,19897
0.3287671232876712,0.6666666666666666,1.0,12,0.0,8786
0.3150684931506849,0.5333333333333333,1.0,3,0.0,5340
0.2191780821917808,0.5333333333333333,1.0,6,0.0,10820
0.0136986301369863,0.6,1.0,11,0.0,16868
0.3013698630136986,0.8,0.0,9,0.0,43451
0.0273972602739726,0.6,1.0,9,0.0,44007
0.0273972602739726,0.6,0.0,11,0.0,43507
0.3698630136986301,0.5333333333333333,1.0,3,0.0,45722
0.1917808219178082,0.6666666666666666,0.0,12,1.0,11785
0.0273972602739726,0.5333333333333333,1.0,5,0.0,37251
0.6575342465753424,0.5333333333333333,0.0,11,0.0,27264
0.0136986301369863,0.4,1.0,11,0.0,9928
0.4246575342465753,0.6,0.0,0,0.0,43067
0.273972602739726,0.6,1.0,2,0.0,18427
0.3561643835616438,0.3333333333333333,1.0,2,0.0,20729
0.273972602739726,0.8666666666666667,0.0,3,0.0,26347
0.2191780821917808,1.0,1.0,9,1.0,29600
0.2054794520547945,0.5333333333333333,0.0,7,0.0,35355
0.2465753424657534,0.5333333333333333,1.0,5,0.0,11181
0.4931506849315068,0.7333333333333333,1.0,3,0.0,31227
0.3561643835616438,0.6,0.0,0,0.0,46022
0.2328767123287671,0.6,1.0,0,0.0,34338
0.0136986301369863,0.4666666666666667,1.0,5,0.0,31353
0.5068493150684932,0.6,0.0,9,0.0,33815
0.3972602739726027,0.5333333333333333,0.0,7,0.0,14527
0.3287671232876712,0.8,1.0,9,0.0,29788
0.0958904109589041,0.5333333333333333,0.0,7,1.0,30383
0.547945205479452,0.6,1.0,4,0.0,28236
0.3561643835616438,0.6,1.0,2,0.0,34292
0.3150684931506849,0.5333333333333333,0.0,9,0.0,6703
0.3287671232876712,0.06666666666666667,1.0,6,0.0,33163
0.5616438356164384,0.5333333333333333,1.0,0,0.0,7613
0.0958904109589041,0.6,1.0,2,0.0,26061
0.0958904109589041,0.6,1.0,2,0.0,26421
0.5753424657534246,0.3333333333333333,1.0,6,0.0,35129
0.1095890410958904,0.3333333333333333,1.0,2,0.0,25673
0.4657534246575342,0.6,0.0,12,1.0,40643
0.1095890410958904,0.5333333333333333,1.0,2,0.0,10135
0.3013698630136986,0.5333333333333333,0.0,6,1.0,18312
0.0273972602739726,0.4,1.0,2,0.0,26101
0.1643835616438356,0.8,0.0,0,0.0,41509
0.2465753424657534,0.6,0.0,12,0.0,25036
0.3150684931506849,1.0,1.0,9,1.0,20175
0.2191780821917808,0.5333333333333333,1.0,2,0.0,19403
0.0958904109589041,0.8,0.0,3,0.0,9912
0.1232876712328767,0.5333333333333333,1.0,2,0.0,3269
0.0958904109589041,0.6,0.0,7,0.0,45967
0.2876712328767123,0.9333333333333333,0.0,11,0.0,43463
0.2054794520547945,0.6,1.0,11,0.0,6255
0.0821917808219178,0.5333333333333333,1.0,5,0.0,38590
0.2465753424657534,0.5333333333333333,0.0,3,1.0,38508
0.6027397260273972,0.8,1.0,3,1.0,16577
0.4657534246575342,0.5333333333333333,1.0,2,1.0,40779
0.0410958904109589,0.5333333333333333,0.0,0,0.0,36012
0.0547945205479452,0.5333333333333333,0.0,6,0.0,13661
0.2465753424657534,0.6,1.0,2,0.0,21706
0.0547945205479452,0.5333333333333333,1.0,6,0.0,6491
0.4931506849315068,0.8,0.0,9,0.0,40325
0.0684931506849315,0.8,0.0,9,0.0,2517
0.4794520547945205,0.5333333333333333,1.0,13,0.0,41058
0.4794520547945205,0.13333333333333333,1.0,2,0.0,41731
0.3424657534246575,0.3333333333333333,1.0,5,1.0,30323
0.273972602739726,0.6,1.0,3,1.0,15326
0.7671232876712328,0.6,0.0,9,0.0,29718
0.3424657534246575,0.6,0.0,0,0.0,14351
0.0821917808219178,0.8,0.0,3,0.0,36513
0.3835616438356164,0.8666666666666667,0.0,3,1.0,18014
0.4657534246575342,0.8666666666666667,1.0,9,1.0,33780
0.2054794520547945,0.5333333333333333,0.0,7,0.0,733
0.4383561643835616,0.5333333333333333,0.0,7,0.0,37811
0.410958904109589,0.6,0.0,0,0.0,2382
0.410958904109589,0.9333333333333333,1.0,9,1.0,7731
0.3424657534246575,0.8666666666666667,1.0,3,1.0,44641
0.1506849315068493,0.6,1.0,11,0.0,7347
0.3561643835616438,0.5333333333333333,0.0,7,0.0,13865
0.0,0.4666666666666667,0.0,7,0.0,3858
0.3561643835616438,0.8,1.0,9,0.0,34944
0.4520547945205479,0.8,1.0,3,1.0,43778
0.2602739726027397,0.8,1.0,12,1.0,11107
0.1232876712328767,0.5333333333333333,1.0,4,0.0,32505
0.136986301369863,0.5333333333333333,1.0,5,0.0,22992
0.1643835616438356,0.8,0.0,9,0.0,2977
0.2328767123287671,0.4,0.0,7,0.0,35791
0.0821917808219178,0.8,1.0,3,0.0,8351
0.5342465753424658,0.4,0.0,12,0.0,1662
0.6712328767123288,0.13333333333333333,1.0,13,0.0,8937
0.3150684931506849,0.6666666666666666,1.0,11,0.0,31516
0.0273972602739726,0.26666666666666666,1.0,5,0.0,42946
0.2054794520547945,0.8,1.0,9,0.0,15751
0.4794520547945205,0.8666666666666667,1.0,3,1.0,35623
0.136986301369863,0.5333333333333333,1.0,2,0.0,30536
0.0821917808219178,0.6666666666666666,0.0,7,0.0,45857
0.136986301369863,0.6,0.0,0,0.0,3610
0.0410958904109589,0.5333333333333333,1.0,0,0.0,35040
0.5205479452054794,0.5333333333333333,0.0,11,0.0,33166
0.2876712328767123,0.6,0.0,3,0.0,15927
0.0684931506849315,0.5333333333333333,1.0,2,0.0,18721
0.4931506849315068,0.5333333333333333,0.0,8,0.0,5465
0.5753424657534246,0.6,1.0,12,1.0,34599
0.2876712328767123,0.5333333333333333,1.0,0,1.0,26330
0.3561643835616438,0.6,0.0,11,0.0,14567
0.1232876712328767,0.6,0.0,3,0.0,33754
0.3287671232876712,0.5333333333333333,1.0,3,0.0,32184
0.4931506849315068,0.6,0.0,0,0.0,23852
0.4383561643835616,0.5333333333333333,1.0,2,1.0,35053
0.136986301369863,0.8,1.0,3,0.0,43289
0.2602739726027397,0.7333333333333333,0.0,3,0.0,45666
0.2465753424657534,0.5333333333333333,1.0,2,0.0,25045
0.1643835616438356,0.8,0.0,9,0.0,26975
0.1917808219178082,0.5333333333333333,0.0,0,0.0,9497
0.0684931506849315,0.6,1.0,11,0.0,34413
0.1232876712328767,0.6,1.0,11,0.0,8574
0.2465753424657534,0.8,1.0,9,1.0,24755
0.0410958904109589,0.6,0.0,11,0.0,21540
0.273972602739726,0.6,1.0,11,1.0,10105
0.3972602739726027,0.5333333333333333,1.0,5,0.0,44288
0.1917808219178082,0.3333333333333333,0.0,0,0.0,21938
0.136986301369863,0.6,0.0,7,0.0,12150
0.3835616438356164,1.0,1.0,9,1.0,32589
0.3013698630136986,0.6,0.0,3,0.0,21120
0.3972602739726027,0.8,0.0,11,0.0,17610
0.6575342465753424,0.5333333333333333,1.0,12,0.0,8323
0.5342465753424658,0.5333333333333333,1.0,2,0.0,17035
0.2876712328767123,0.3333333333333333,1.0,9,1.0,21393
0.3835616438356164,0.5333333333333333,0.0,7,0.0,42500
0.0136986301369863,0.4666666666666667,0.0,11,0.0,14586
0.5616438356164384,0.5333333333333333,1.0,3,0.0,25884
0.1095890410958904,0.5333333333333333,1.0,6,0.0,7653
0.2054794520547945,0.5333333333333333,1.0,2,0.0,3771
0.2191780821917808,0.6,0.0,3,0.0,39035
0.2054794520547945,0.6,1.0,11,0.0,26009
0.589041095890411,0.8,1.0,6,0.0,9050
0.4657534246575342,0.8,1.0,11,1.0,39433
0.4246575342465753,0.8666666666666667,0.0,9,1.0,34237
0.2328767123287671,0.8,1.0,3,1.0,41864
0.3972602739726027,0.8,1.0,11,0.0,12825
0.2465753424657534,0.5333333333333333,1.0,13,0.0,23692
0.5205479452054794,0.8666666666666667,0.0,9,0.0,43559
0.273972602739726,0.9333333333333333,1.0,9,1.0,32077
0.6438356164383562,0.5333333333333333,1.0,0,0.0,3846
0.3424657534246575,0.6,1.0,2,0.0,28894
0.3835616438356164,0.4,0.0,7,0.0,16947
0.0821917808219178,0.5333333333333333,0.0,6,0.0,7932
0.3972602739726027,0.5333333333333333,0.0,2,1.0,6657
0.3424657534246575,0.7333333333333333,0.0,7,0.0,26591
0.1643835616438356,0.6,0.0,9,0.0,36222
0.0136986301369863,0.5333333333333333,0.0,11,0.0,11203
0.5753424657534246,0.5333333333333333,0.0,9,0.0,18322
0.2465753424657534,0.6666666666666666,1.0,12,0.0,45700
0.0,0.26666666666666666,0.0,7,0.0,9082
0.1643835616438356,0.3333333333333333,1.0,13,1.0,8656
0.3698630136986301,0.6,1.0,3,1.0,4106
0.3424657534246575,0.26666666666666666,0.0,7,0.0,1165
0.1917808219178082,0.7333333333333333,1.0,0,0.0,16986
0.2602739726027397,0.8,1.0,0,1.0,33087
0.3424657534246575,0.6,1.0,6,0.0,23865
0.2054794520547945,0.13333333333333333,0.0,6,1.0,41745
0.2054794520547945,0.5333333333333333,0.0,0,0.0,25269
0.1917808219178082,0.5333333333333333,1.0,2,0.0,5983
0.4246575342465753,0.5333333333333333,1.0,0,1.0,34505
0.0547945205479452,0.4,1.0,2,0.0,31737
0.2602739726027397,0.6666666666666666,0.0,3,0.0,11670
0.2191780821917808,0.5333333333333333,1.0,13,0.0,21882
0.0684931506849315,0.5333333333333333,0.0,7,0.0,1455
0.4794520547945205,0.6,1.0,2,0.0,39534
0.7397260273972602,0.06666666666666667,0.0,2,0.0,33356
0.3013698630136986,0.8666666666666667,0.0,9,1.0,36448
0.589041095890411,0.06666666666666667,1.0,2,0.0,29348
0.410958904109589,0.5333333333333333,1.0,13,1.0,30179
0.4520547945205479,0.6,1.0,9,0.0,29285
0.0,0.4,1.0,7,0.0,29607
0.5616438356164384,0.5333333333333333,1.0,13,1.0,31631
0.2465753424657534,0.6666666666666666,1.0,2,0.0,2027
0.3424657534246575,0.5333333333333333,1.0,6,0.0,43382
0.2602739726027397,0.8,1.0,3,0.0,6448
0.589041095890411,0.6,1.0,0,1.0,43400
0.1780821917808219,0.5333333333333333,1.0,5,0.0,3133
0.6027397260273972,0.5333333333333333,1.0,9,0.0,33804
0.0410958904109589,0.6,0.0,3,0.0,1724
0.3561643835616438,0.6,0.0,7,0.0,33912
0.2054794520547945,0.5333333333333333,0.0,12,0.0,26342
0.3698630136986301,0.6,1.0,2,1.0,15577
0.2191780821917808,0.6,0.0,9,0.0,2435
0.1780821917808219,0.5333333333333333,1.0,2,0.0,35066
0.6712328767123288,0.5333333333333333,1.0,3,0.0,43230
0.1506849315068493,0.5333333333333333,1.0,10,0.0,25305
0.136986301369863,0.7333333333333333,1.0,3,0.0,33601
0.6164383561643836,0.2,0.0,7,0.0,23410
0.0410958904109589,0.5333333333333333,1.0,5,0.0,44924
0.0410958904109589,0.6,0.0,7,0.0,22778
0.3287671232876712,0.5333333333333333,1.0,5,0.0,33107
