age,educational-num,gender,occupation,income,identifier,cluster,risk
0.3458904109589041,0.7333333333333333,1.0,4,0.0,11438,883,0.25
0.20205479452054792,0.5333333333333333,0.0,7,0.0,37217,642,0.25
0.03767123287671233,0.31666666666666665,1.0,6,0.0,20796,643,0.25
0.4006849315068493,0.5333333333333333,1.0,7,0.0,6114,884,0.25
0.11986301369863013,0.8166666666666667,1.0,3,0.0,26438,27,0.25
0.5068493150684932,0.5333333333333333,1.0,0,0.0,227,28,0.25
0.39383561643835613,0.5333333333333333,1.0,7,0.0,13746,644,0.25
0.22945205479452052,0.6,0.0,0,0.0,10585,29,0.25
0.31506849315068497,0.6333333333333333,1.0,4,1.0,45504,885,0.25
0.34931506849315064,0.8,1.0,0,0.0,10037,30,0.25
0.46575342465753417,0.6,1.0,3,0.0,33984,31,0.25
0.1267123287671233,0.4,1.0,5,0.0,9279,886,0.25
0.0410958904109589,0.6166666666666667,0.0,5,0.0,34904,887,0.25
0.10273972602739725,0.5333333333333333,0.0,0,0.0,37281,32,0.25
0.4246575342465753,0.5333333333333333,0.0,7,0.0,11418,645,0.25
0.030821917808219176,0.5499999999999999,1.0,5,0.0,37982,888,0.25
0.2054794520547945,0.8,1.0,9,1.0,8459,33,0.25
0.2328767123287671,0.55,0.0,0,0.0,44282,34,0.25
0.29452054794520544,0.5499999999999999,0.0,6,0.0,30222,646,0.25
0.05821917808219178,0.5499999999999999,1.0,2,0.0,6341,35,0.25
0.136986301369863,0.5333333333333333,1.0,11,0.0,10370,647,0.25
0.2705479452054794,0.7833333333333332,1.0,9,1.0,16463,36,0.25
0.35616438356164376,0.8666666666666667,1.0,9,1.0,28825,37,0.25
0.3835616438356164,0.5333333333333333,0.0,5,0.0,31468,889,0.25
0.5410958904109588,0.8166666666666667,1.0,11,1.0,8116,648,0.25
0.34931506849315064,0.5333333333333333,1.0,4,0.0,11994,890,0.25
0.5719178082191781,0.8166666666666667,0.0,2,0.0,1324,38,0.25
0.1643835616438356,0.55,1.0,0,0.0,19736,39,0.25
0.42123287671232873,0.5833333333333333,0.0,0,0.0,11915,40,0.25
0.39383561643835613,0.8,1.0,9,1.0,34783,41,0.25
0.0273972602739726,0.31666666666666665,1.0,13,0.0,44481,649,0.25
0.4143835616438356,0.33333333333333326,0.0,6,0.0,23846,650,0.25
0.48630136986301364,0.18333333333333335,1.0,11,0.0,21435,651,0.25
0.19863013698630133,0.36666666666666664,0.0,5,0.0,43893,891,0.25
0.29452054794520544,0.5499999999999999,0.0,11,0.0,8932,646,0.25
0.3253424657534246,0.8166666666666667,0.0,0,0.0,16662,42,0.25
0.2842465753424658,0.5333333333333333,1.0,2,0.0,43349,43,0.25
0.0958904109589041,0.5833333333333334,1.0,2,0.0,42200,44,0.25
0.19520547945205477,0.8,0.0,9,0.0,28907,45,0.25
0.38013698630136983,0.8833333333333333,1.0,3,1.0,12830,46,0.25
0.45547945205479445,0.75,1.0,11,0.0,6612,652,0.25
0.0410958904109589,0.43333333333333335,0.0,7,0.0,13939,653,0.25
0.4520547945205479,0.5333333333333333,1.0,2,0.0,9268,47,0.25
0.24657534246575344,0.8,1.0,9,0.0,12177,48,0.25
0.38013698630136983,0.4666666666666667,0.0,5,0.0,12514,892,0.25
0.6232876712328768,0.8166666666666667,0.0,9,0.0,8372,49,0.25
0.3527397260273972,0.7833333333333334,0.0,2,0.0,15723,50,0.25
0.1952054794520548,0.5333333333333333,1.0,9,1.0,2692,51,0.25
0.06164383561643835,0.6833333333333332,0.0,2,0.0,1203,52,0.25
0.2705479452054794,0.26666666666666666,1.0,2,0.0,32361,53,0.25
0.010273972602739725,0.4,1.0,10,0.0,39868,1046,0.25
0.4452054794520548,0.6,1.0,11,0.0,30914,654,0.25
0.2568493150684931,0.5499999999999999,1.0,2,0.0,10082,54,0.25
0.5547945205479452,0.9833333333333333,1.0,2,1.0,10924,55,0.25
0.46232876712328763,0.5833333333333333,0.25,3,1.0,5450,56,0.25
0.46232876712328763,0.8333333333333333,1.0,3,1.0,16184,57,0.25
0.1404109589041096,0.5333333333333333,1.0,11,0.0,33512,893,0.25
0.3116438356164383,0.8166666666666667,1.0,2,0.0,37831,58,0.25
0.42465753424657526,0.5833333333333334,1.0,11,1.0,24900,894,0.25
0.22602739726027396,0.8,1.0,7,0.75,13209,1047,0.25
0.565068493150685,0.5499999999999999,1.0,2,0.0,10981,59,0.25
0.4417808219178082,0.7333333333333333,0.0,11,1.0,8175,655,0.25
0.1095890410958904,0.5833333333333334,0.0,2,0.0,24734,60,0.25
0.297945205479452,0.6,1.0,9,0.0,33053,61,0.25
0.09246575342465753,0.8,1.0,9,0.0,9066,62,0.25
0.4623287671232877,0.44999999999999996,0.0,0,0.0,43046,1203,0.25
0.2568493150684931,0.5833333333333334,0.0,2,0.0,19048,63,0.25
0.2465753424657534,0.5333333333333333,0.0,6,0.0,14783,634,0.25
0.0136986301369863,0.5166666666666666,1.0,7,0.0,14696,656,0.25
0.0410958904109589,0.6,1.0,5,0.0,37363,895,0.25
0.04794520547945205,0.3833333333333333,0.0,9,0.0,8444,24,0.25
0.030821917808219176,0.5333333333333333,1.0,11,0.0,3811,657,0.25
0.09931506849315068,0.5333333333333333,1.0,11,0.0,30042,658,0.25
0.08561643835616438,0.8,1.0,9,0.0,7198,64,0.25
0.3390410958904109,0.7,0.0,2,0.0,30810,65,0.25
0.3082191780821918,0.55,1.0,3,0.0,3747,66,0.25
0.3527397260273972,0.5333333333333333,0.0,3,0.0,30301,67,0.25
0.1095890410958904,0.8,1.0,2,0.0,16165,68,0.25
0.3321917808219178,0.8,1.0,9,1.0,4769,69,0.25
0.1917808219178082,0.5333333333333333,1.0,5,0.0,24939,896,0.25
0.2465753424657534,0.5333333333333333,0.0,7,0.0,31192,634,0.25
0.10273972602739725,0.7666666666666666,1.0,11,0.0,45523,659,0.25
0.08561643835616438,0.5333333333333333,0.0,7,0.0,31579,660,0.25
0.1643835616438356,0.5333333333333333,1.0,11,0.0,33739,661,0.25
0.363013698630137,0.6833333333333332,0.25,3,1.0,22181,70,0.25
0.2773972602739726,0.6,1.0,5,0.0,14906,897,0.25
0.32191780821917804,0.7499999999999999,1.0,10,0.0,25668,1048,0.25
0.3698630136986301,0.8166666666666667,1.0,2,1.0,22422,71,0.25
0.4383561643835616,0.5333333333333333,1.0,7,0.0,38044,662,0.25
0.38356164383561636,0.6,1.0,0,1.0,21836,72,0.25
0.410958904109589,0.55,1.0,3,1.0,22164,73,0.25
0.702054794520548,0.5333333333333333,1.0,3,0.0,31799,74,0.25
0.2054794520547945,0.5333333333333333,1.0,6,0.0,39376,663,0.25
0.26712328767123283,0.41666666666666674,0.0,7,0.0,16560,664,0.25
0.363013698630137,0.5333333333333333,1.0,13,1.0,26941,665,0.25
0.1541095890410959,0.7166666666666667,0.0,0,0.0,40595,75,0.25
0.08904109589041095,0.5499999999999999,1.0,2,0.0,14415,76,0.25
0.08561643835616438,0.5333333333333333,0.0,6,0.0,8144,660,0.25
0.3835616438356164,0.5833333333333334,1.0,6,0.0,24192,666,0.25
0.35616438356164376,0.8666666666666667,1.0,0,1.0,40015,37,0.25
0.1095890410958904,0.6,1.0,0,0.0,30608,77,0.25
0.5582191780821917,0.5333333333333333,1.0,11,1.0,37503,898,0.25
0.297945205479452,0.5666666666666667,0.0,7,0.0,18349,667,0.25
0.16095890410958902,0.6333333333333333,0.0,0,0.0,20846,9,0.25
0.4212328767123288,0.43333333333333335,0.75,7,0.0,18189,668,0.25
0.4383561643835616,0.8499999999999999,1.0,9,1.0,30666,78,0.25
0.3938356164383562,0.5666666666666667,1.0,0,1.0,7583,79,0.25
0.37671232876712324,0.8,1.0,12,0.75,2707,1049,0.25
0.3390410958904109,0.25,1.0,13,1.0,23440,669,0.25
0.017123287671232876,0.25,1.0,4,0.0,1563,899,0.25
0.3150684931506849,0.7666666666666666,0.25,9,1.0,1697,80,0.25
0.4554794520547945,0.8166666666666667,1.0,3,1.0,31077,81,0.25
0.1232876712328767,0.6499999999999999,1.0,2,0.0,3458,82,0.25
0.5102739726027397,0.6,1.0,0,0.0,40451,83,0.25
0.2636986301369863,0.6,1.0,9,1.0,3635,84,0.25
0.3047945205479452,0.6,0.75,7,0.0,32638,670,0.25
0.2842465753424658,0.5333333333333333,1.0,3,0.0,42996,43,0.25
0.410958904109589,0.6166666666666667,1.0,13,1.0,16555,671,0.25
0.3287671232876712,0.5333333333333333,1.0,5,0.0,15420,900,0.25
0.26369863013698625,0.7166666666666667,1.0,3,1.0,24638,85,0.25
0.13356164383561642,0.5333333333333333,0.25,6,0.0,25475,672,0.25
0.15753424657534246,0.7166666666666666,0.0,9,0.0,45776,86,0.25
0.46232876712328763,0.5333333333333333,1.0,6,0.0,39009,673,0.25
0.2773972602739726,0.65,0.25,11,0.0,39405,674,0.25
0.04452054794520548,0.6,1.0,0,0.0,27984,87,0.25
0.2876712328767123,0.5333333333333333,1.0,2,0.0,44433,88,0.25
0.7123287671232876,0.3,1.0,13,0.0,41443,675,0.25
0.3527397260273972,0.5833333333333334,0.0,3,0.0,29393,89,0.25
0.20205479452054792,0.5166666666666666,0.25,11,0.0,26391,676,0.25
0.1780821917808219,0.6,1.0,3,0.0,38031,90,0.25
0.0547945205479452,0.5666666666666667,0.0,0,0.0,1500,91,0.25
0.08561643835616438,0.28333333333333327,1.0,2,0.0,37068,92,0.25
0.13356164383561642,0.6,1.0,0,0.0,36686,93,0.25
0.16095890410958902,0.65,1.0,2,1.0,44836,94,0.25
0.2876712328767123,0.7833333333333334,1.0,3,0.0,39195,95,0.25
0.2191780821917808,0.6,1.0,12,0.0,9713,1050,0.25
0.43493150684931503,0.8166666666666668,1.0,0,0.0,25889,96,0.25
0.3184931506849315,0.5333333333333333,1.0,7,0.0,30634,677,0.25
0.23972602739726026,0.35,1.0,6,0.0,26836,678,0.25
0.1095890410958904,0.6,0.25,11,0.0,34211,679,0.25
0.547945205479452,0.8333333333333333,1.0,5,0.0,40878,901,0.25
0.6575342465753424,0.8166666666666667,1.0,9,0.0,6903,97,0.25
0.030821917808219176,0.5333333333333333,1.0,6,0.0,44746,657,0.25
0.11986301369863013,0.5499999999999999,1.0,2,0.0,6712,98,0.25
0.136986301369863,0.55,1.0,0,0.0,24342,99,0.25
0.06506849315068493,0.4,1.0,2,0.0,15566,100,0.25
0.2465753424657534,0.55,1.0,2,0.0,1431,101,0.25
0.4075342465753425,0.5499999999999999,0.0,0,0.0,40767,102,0.25
0.0410958904109589,0.6,0.25,7,0.0,32882,680,0.25
0.4691780821917808,0.5333333333333333,0.25,11,0.0,13421,681,0.25
0.1506849315068493,0.5333333333333333,1.0,3,0.0,20281,3,0.25
0.07534246575342465,0.6,1.0,3,0.0,32301,12,0.25
0.4691780821917808,0.5333333333333333,0.25,7,0.0,14822,681,0.25
0.18835616438356162,0.8666666666666667,1.0,3,1.0,40847,103,0.25
0.11986301369863013,0.5666666666666667,0.0,0,0.0,38458,104,0.25
0.0410958904109589,0.43333333333333335,0.0,11,0.0,34444,653,0.25
0.3116438356164383,0.8166666666666667,1.0,0,0.0,42457,58,0.25
0.4520547945205479,0.2833333333333333,1.0,10,0.0,16873,1051,0.25
0.5513698630136986,0.75,1.0,11,1.0,33426,682,0.25
0.2568493150684931,0.5333333333333333,1.0,6,0.0,41054,683,0.25
0.38013698630136983,0.8333333333333334,1.0,0,1.0,8229,105,0.25
0.06164383561643835,0.5333333333333333,1.0,10,0.0,17654,1052,0.25
0.1095890410958904,0.8,1.0,9,0.0,23626,106,0.25
0.22945205479452052,0.6,1.0,0,0.0,21148,7,0.25
0.2705479452054794,0.7166666666666666,0.0,9,0.0,30664,107,0.25
0.11986301369863013,0.5666666666666667,0.0,0,0.0,3991,104,0.25
0.136986301369863,0.5333333333333333,1.0,6,0.0,35181,647,0.25
0.24315068493150682,0.6,1.0,11,0.0,41940,684,0.25
0.4554794520547945,0.5,0.0,8,0.0,27658,1204,0.25
0.297945205479452,0.6166666666666667,0.25,9,1.0,34319,108,0.25
0.6575342465753424,0.31666666666666665,1.0,3,0.0,32953,109,0.25
0.3458904109589041,0.7833333333333334,1.0,0,1.0,44603,110,0.25
0.5171232876712328,0.2833333333333333,1.0,2,0.0,12728,111,0.25
0.1404109589041096,0.5833333333333334,0.0,0,0.0,43095,112,0.25
0.22945205479452052,0.5333333333333333,1.0,11,0.75,4329,685,0.25
0.5068493150684932,0.6166666666666666,1.0,6,0.0,32769,686,0.25
0.2226027397260274,0.7166666666666666,0.0,9,0.0,12043,113,0.25
0.13356164383561642,0.5333333333333333,0.0,0,0.0,38514,114,0.25
0.2089041095890411,0.5166666666666666,1.0,2,0.0,31148,115,0.25
0.2705479452054794,0.5333333333333333,0.0,2,0.0,34970,13,0.25
0.39041095890410954,0.6,1.0,10,0.0,38550,1053,0.25
0.363013698630137,0.5499999999999999,1.0,2,1.0,24655,116,0.25
0.5582191780821918,0.6,1.0,7,0.0,25380,687,0.25
0.7226027397260275,0.26666666666666666,0.25,6,0.0,31336,688,0.25
0.452054794520548,0.5499999999999999,1.0,7,1.0,35122,902,0.25
0.6130136986301369,0.5333333333333333,1.0,7,0.0,34740,903,0.25
0.2636986301369863,0.5833333333333333,0.0,0,0.0,23552,117,0.25
0.38698630136986295,0.8166666666666667,1.0,11,0.75,14161,689,0.25
0.09931506849315068,0.5166666666666666,1.0,4,0.0,25260,904,0.25
0.14383561643835616,0.8,1.0,11,0.0,42995,690,0.25
0.13356164383561642,0.6166666666666667,0.0,5,0.0,21164,905,0.25
0.3116438356164384,0.5499999999999999,1.0,4,0.0,16963,906,0.25
0.46232876712328763,0.6,1.0,3,1.0,16671,118,0.25
0.1095890410958904,0.8,1.0,2,0.0,7607,106,0.25
0.410958904109589,0.8,1.0,2,0.0,30411,119,0.25
0.4143835616438356,0.5333333333333333,0.25,7,0.0,7525,691,0.25
0.660958904109589,0.6499999999999999,0.0,9,0.0,11617,120,0.25
0.3698630136986301,0.5833333333333334,0.0,3,0.0,30053,121,0.25
0.1815068493150685,0.39999999999999997,1.0,5,0.0,31042,907,0.25
0.0547945205479452,0.5833333333333333,0.25,7,0.0,29414,692,0.25
0.04452054794520548,0.6,0.0,12,0.0,17299,1054,0.25
0.46232876712328763,0.5499999999999999,1.0,11,0.75,21227,693,0.25
0.44863013698630133,0.5833333333333333,0.25,7,0.0,29174,694,0.25
0.3082191780821918,0.5499999999999999,1.0,2,0.0,14245,122,0.25
0.5787671232876712,0.8999999999999999,1.0,0,1.0,393,123,0.25
0.6061643835616438,0.8666666666666667,1.0,9,1.0,27580,124,0.25
0.3082191780821918,0.5499999999999999,1.0,3,0.0,37183,122,0.25
0.24315068493150682,0.7333333333333333,1.0,2,0.0,11815,125,0.25
0.0410958904109589,0.5333333333333333,1.0,11,0.0,41735,695,0.25
0.3664383561643835,0.8,1.0,11,0.0,9135,696,0.25
0.36301369863013694,0.6666666666666666,0.0,0,0.0,35971,126,0.25
0.3287671232876712,0.5666666666666667,1.0,11,0.75,40637,697,0.25
0.523972602739726,0.5166666666666666,1.0,3,0.0,36580,127,0.25
0.3116438356164383,0.5333333333333333,1.0,2,1.0,4388,128,0.25
0.2328767123287671,0.55,0.0,3,0.0,11893,34,0.25
0.339041095890411,0.6166666666666667,0.0,0,1.0,9720,21,0.25
0.4143835616438356,0.7166666666666667,1.0,12,0.75,24463,1055,0.25
0.37671232876712324,0.7666666666666667,1.0,12,0.75,29479,1056,0.25
0.3082191780821918,0.43333333333333335,1.0,13,0.0,39291,698,0.25
0.4828767123287671,0.19999999999999996,1.0,11,0.0,8045,908,0.25
0.45205479452054786,0.5333333333333333,0.25,7,0.0,27052,699,0.25
0.0410958904109589,0.6,0.25,13,0.0,22219,680,0.25
0.0821917808219178,0.5833333333333334,1.0,7,0.0,19044,1057,0.25
0.3356164383561644,0.6166666666666667,1.0,3,0.0,31282,129,0.25
0.07876712328767123,0.6,0.0,12,0.0,45612,1058,0.25
0.34931506849315064,0.5333333333333333,1.0,7,0.0,40384,890,0.25
0.136986301369863,0.4666666666666666,0.0,0,0.0,27883,130,0.25
0.2054794520547945,0.8,1.0,2,1.0,43380,33,0.25
0.03424657534246575,0.5333333333333333,0.25,11,0.0,315,700,0.25
0.46232876712328763,0.5833333333333333,0.25,2,1.0,24825,56,0.25
0.3527397260273972,0.7333333333333334,1.0,11,0.0,43424,701,0.25
0.2842465753424657,0.5333333333333333,1.0,11,0.0,5027,1059,0.25
0.05821917808219178,0.5,1.0,2,0.0,25995,131,0.25
0.15753424657534246,0.7833333333333332,1.0,3,1.0,1778,132,0.25
0.1678082191780822,0.5499999999999999,0.0,12,0.0,4448,1060,0.25
0.3595890410958904,0.5666666666666667,0.0,0,0.0,13780,133,0.25
0.3184931506849315,0.7333333333333334,0.0,9,0.0,43359,134,0.25
0.38356164383561636,0.5666666666666667,1.0,12,0.75,6489,1061,0.25
0.1232876712328767,0.75,0.25,11,0.0,12189,702,0.25
0.636986301369863,0.7666666666666666,1.0,9,1.0,42959,135,0.25
0.1952054794520548,0.4666666666666667,1.0,5,0.0,42811,909,0.25
0.1780821917808219,0.5333333333333333,1.0,6,0.75,27074,703,0.25
0.13356164383561642,0.5333333333333333,0.25,11,0.0,23831,672,0.25
0.3561643835616438,0.7166666666666666,0.0,2,0.0,2354,136,0.25
0.5582191780821917,0.24999999999999994,1.0,13,0.0,18166,704,0.25
0.26712328767123283,0.41666666666666674,0.0,7,0.0,20806,664,0.25
0.3253424657534246,0.85,1.0,3,1.0,5024,137,0.25
0.3561643835616438,0.2833333333333333,1.0,4,0.0,35160,910,0.25
0.1267123287671233,0.5,1.0,10,0.0,13717,1062,0.25
0.20205479452054792,0.5166666666666666,0.25,6,0.0,42118,676,0.25
0.2876712328767123,0.55,1.0,13,0.0,39514,705,0.25
0.1404109589041096,0.5833333333333334,0.0,9,0.0,27344,112,0.25
0.339041095890411,0.6,0.25,11,0.0,33354,706,0.25
0.3082191780821918,0.5166666666666666,0.0,3,0.0,30926,138,0.25
0.17123287671232876,0.6,1.0,5,0.0,25663,911,0.25
0.2568493150684931,0.6666666666666667,0.0,5,0.0,264,912,0.25
0.48972602739726023,0.6,1.0,9,1.0,28311,139,0.25
0.5308219178082192,0.5333333333333333,0.25,3,0.0,7128,140,0.25
0.3835616438356164,0.6,0.25,3,0.0,12211,141,0.25
0.3493150684931507,0.6166666666666667,1.0,2,0.0,11445,142,0.25
0.2328767123287671,0.8,0.25,0,0.0,27988,143,0.25
0.2089041095890411,0.8,1.0,11,0.0,24804,707,0.25
0.3082191780821918,0.7833333333333334,1.0,0,0.0,16567,144,0.25
0.2773972602739726,0.5333333333333333,1.0,3,1.0,33752,145,0.25
0.06164383561643835,0.6833333333333332,0.0,2,0.0,1226,52,0.25
0.2054794520547945,0.8,1.0,3,1.0,23949,33,0.25
0.3458904109589041,0.5833333333333333,1.0,3,0.0,24695,146,0.25
0.339041095890411,0.5333333333333333,1.0,2,0.0,23108,10,0.25
0.4246575342465753,0.5666666666666667,1.0,13,0.25,32369,708,0.25
0.4931506849315069,0.6666666666666666,0.25,3,0.0,8954,147,0.25
0.1267123287671233,0.4,1.0,4,0.0,36512,886,0.25
0.2363013698630137,0.5499999999999999,1.0,5,0.0,11098,913,0.25
0.10616438356164383,0.21666666666666662,0.25,13,0.0,9037,709,0.25
0.42465753424657526,0.7666666666666666,0.25,9,1.0,1688,148,0.25
0.5205479452054795,0.5666666666666667,1.0,3,1.0,43871,149,0.25
0.5410958904109588,0.5666666666666667,1.0,5,1.0,18935,914,0.25
0.2534246575342466,0.6,1.0,2,0.0,1764,150,0.25
0.297945205479452,0.6166666666666667,0.25,3,1.0,31533,108,0.25
0.2568493150684931,0.5833333333333334,0.0,2,0.0,24508,63,0.25
0.7876712328767124,0.5666666666666667,1.0,2,0.0,21224,151,0.25
0.31506849315068486,0.7499999999999999,0.75,9,1.0,22830,152,0.25
0.23630136986301367,0.5833333333333333,1.0,2,0.0,4049,153,0.25
0.42123287671232873,0.6166666666666666,1.0,3,1.0,44312,154,0.25
0.25,0.6,1.0,6,0.0,4533,710,0.25
0.3458904109589041,0.7333333333333333,1.0,4,0.0,40867,883,0.25
0.2226027397260274,0.6,1.0,2,0.0,14939,155,0.25
0.06164383561643835,0.45000000000000007,0.25,7,0.0,28269,711,0.25
0.2842465753424658,0.5333333333333333,1.0,0,0.0,11636,43,0.25
0.4143835616438356,0.5333333333333333,0.25,11,0.0,20580,691,0.25
0.2465753424657534,0.7666666666666667,1.0,11,0.0,1995,712,0.25
0.7671232876712328,0.21666666666666667,1.0,4,0.0,6549,915,0.25
0.0410958904109589,0.6,0.25,11,0.0,28081,680,0.25
0.3493150684931507,0.8333333333333333,0.75,6,1.0,11692,713,0.25
0.2191780821917808,0.8833333333333333,1.0,9,0.0,36982,156,0.25
0.1780821917808219,0.5333333333333333,1.0,2,0.0,21930,157,0.25
0.3253424657534246,0.19999999999999996,0.25,13,0.0,19723,714,0.25
0.0821917808219178,0.6,1.0,7,0.0,21736,715,0.25
0.25342465753424653,0.6833333333333332,1.0,11,0.0,42884,716,0.25
0.03424657534246575,0.5833333333333334,1.0,3,0.0,33027,158,0.25
0.136986301369863,0.4666666666666667,1.0,6,0.0,23827,717,0.25
0.4691780821917808,0.6,1.0,2,0.0,30988,159,0.25
0.37328767123287665,0.7666666666666666,1.0,9,1.0,32722,160,0.25
0.136986301369863,0.5333333333333333,1.0,6,0.0,19412,647,0.25
0.22945205479452052,0.5333333333333333,1.0,6,0.0,30353,718,0.25
0.2054794520547945,0.5333333333333333,1.0,7,0.0,11964,663,0.25
0.3972602739726027,0.5499999999999999,1.0,0,1.0,23974,161,0.25
0.09931506849315068,0.5333333333333333,1.0,6,0.0,8288,658,0.25
0.5136986301369864,0.5499999999999999,1.0,6,0.75,39668,719,0.25
0.0547945205479452,0.6,0.25,0,0.0,44331,162,0.25
0.3561643835616438,0.7333333333333333,0.75,3,0.0,4826,163,0.25
0.2363013698630137,0.38333333333333336,0.25,7,0.0,4651,720,0.25
0.07534246575342465,0.41666666666666663,1.0,2,0.0,1554,164,0.25
0.46575342465753417,0.6,1.0,3,0.0,33771,31,0.25
0.4246575342465753,0.5333333333333333,0.0,7,0.0,33837,645,0.25
0.5273972602739726,0.8166666666666667,1.0,9,1.0,21469,165,0.25
0.2054794520547945,0.4666666666666667,1.0,2,0.0,45797,166,0.25
0.386986301369863,0.35,0.25,0,0.0,1477,167,0.25
0.476027397260274,0.5333333333333333,0.25,7,0.0,30420,721,0.25
0.8595890410958904,0.5333333333333333,0.25,0,0.0,9099,168,0.25
0.023972602739726026,0.4,1.0,7,0.0,15865,722,0.25
0.1815068493150685,0.6666666666666666,0.25,11,0.0,33772,723,0.25
0.5787671232876712,0.8999999999999999,1.0,3,1.0,22920,123,0.25
0.5205479452054794,0.6,0.25,9,0.0,27387,169,0.25
0.3253424657534246,0.85,1.0,3,1.0,2370,137,0.25
0.2054794520547945,0.6166666666666667,0.25,9,0.0,9628,170,0.25
0.1232876712328767,0.5499999999999999,0.0,12,0.0,23837,1063,0.25
0.13356164383561642,0.5333333333333333,0.25,7,0.0,44225,724,0.25
0.1232876712328767,0.19999999999999996,1.0,4,0.0,30840,916,0.25
0.1643835616438356,0.5333333333333333,1.0,7,0.0,27140,661,0.25
0.24315068493150688,0.7,0.75,11,1.0,13960,725,0.25
0.0547945205479452,0.5833333333333333,0.25,13,0.0,95,692,0.25
0.3664383561643835,0.8,1.0,6,0.0,13544,696,0.25
0.386986301369863,0.7666666666666666,1.0,0,1.0,22144,171,0.25
0.39383561643835613,0.8,1.0,9,0.0,14274,172,0.25
0.4041095890410959,0.5833333333333333,0.25,7,0.0,40988,726,0.25
0.09931506849315068,0.6,1.0,11,0.0,36198,727,0.25
0.46232876712328763,0.6166666666666667,0.25,11,0.0,35729,728,0.25
0.08561643835616438,0.5333333333333333,0.0,6,0.0,42788,660,0.25
0.19863013698630133,0.7833333333333332,0.25,9,0.0,18927,173,0.25
0.2876712328767123,0.55,1.0,6,0.0,39739,705,0.25
0.3595890410958904,0.5833333333333333,1.0,0,0.0,29064,174,0.25
0.363013698630137,0.5333333333333333,1.0,6,1.0,21508,665,0.25
0.2328767123287671,0.6833333333333332,0.0,7,0.75,39272,1064,0.25
0.273972602739726,0.6166666666666666,0.25,0,0.0,94,175,0.25
0.3835616438356164,0.5833333333333334,1.0,7,0.0,5693,666,0.25
0.29452054794520544,0.5499999999999999,0.0,11,0.0,3642,646,0.25
0.1917808219178082,0.7833333333333332,0.25,9,0.0,21088,176,0.25
0.363013698630137,0.6833333333333332,0.25,9,1.0,624,70,0.25
0.1095890410958904,0.6,1.0,3,0.0,4168,77,0.25
0.2363013698630137,0.5499999999999999,1.0,4,0.0,34169,913,0.25
0.3458904109589041,0.8,1.0,3,0.0,1246,177,0.25
0.2054794520547945,0.5499999999999999,1.0,13,0.0,30625,729,0.25
0.37328767123287665,0.6,1.0,2,0.0,36987,178,0.25
