age,educational-num,gender,occupation,income,identifier,cluster,risk
0.4657534246575343,0.3444444444444444,0.0,4,0.0,23846,540,0.16666666666666666
0.4680365296803653,0.3222222222222222,1.0,6,0.0,21435,541,0.16666666666666666
0.2945205479452055,0.3444444444444444,0.16666666666666666,5,0.0,43893,542,0.16666666666666666
0.30821917808219174,0.611111111111111,0.0,11,0.0,8932,51,0.16666666666666666
0.2968036529680365,0.811111111111111,0.0,9,0.0,16662,52,0.16666666666666666
0.2853881278538813,0.5333333333333333,1.0,2,0.0,43349,53,0.16666666666666666
0.10730593607305934,0.5888888888888889,1.0,2,0.0,42200,54,0.16666666666666666
0.1598173515981735,0.7444444444444445,0.0,9,0.0,28907,55,0.16666666666666666
0.3904109589041096,0.8222222222222223,1.0,3,1.0,12830,56,0.16666666666666666
0.41780821917808214,0.7999999999999999,1.0,7,0.0,6612,57,0.16666666666666666
0.01598173515981735,0.41111111111111104,0.0,7,0.0,13939,28,0.16666666666666666
0.4703196347031964,0.5888888888888889,1.0,2,0.0,9268,58,0.16666666666666666
0.2374429223744292,0.7999999999999999,1.0,0,0.0,12177,59,0.16666666666666666
0.39269406392694056,0.5444444444444444,0.16666666666666666,5,0.0,12514,543,0.16666666666666666
0.6529680365296803,0.6777777777777777,0.0,9,0.0,8372,60,0.16666666666666666
0.33105022831050224,0.7888888888888889,0.0,0,0.0,15723,61,0.16666666666666666
0.21461187214611868,0.5333333333333333,1.0,11,1.0,2692,62,0.16666666666666666
0.14840182648401826,0.6888888888888888,0.0,3,0.0,1203,63,0.16666666666666666
0.2465753424657534,0.2333333333333333,1.0,2,0.0,32361,64,0.16666666666666666
0.03881278538812785,0.4777777777777777,1.0,10,0.0,39868,686,0.16666666666666666
0.39497716894977164,0.6111111111111112,1.0,3,0.0,30914,65,0.16666666666666666
0.2579908675799087,0.5444444444444444,1.0,11,0.0,10082,66,0.16666666666666666
0.5525114155251142,0.8000000000000002,1.0,2,1.0,10924,67,0.16666666666666666
0.4794520547945205,0.6222222222222222,0.16666666666666666,9,1.0,5450,68,0.16666666666666666
0.4703196347031964,0.8444444444444444,1.0,3,0.8333333333333334,16184,69,0.16666666666666666
0.13013698630136986,0.5444444444444444,1.0,13,0.0,33512,544,0.16666666666666666
0.2579908675799087,0.8666666666666668,1.0,9,0.0,37831,70,0.16666666666666666
0.3972602739726027,0.5888888888888889,1.0,4,1.0,24900,545,0.16666666666666666
0.26484018264840176,0.7999999999999999,1.0,12,1.0,13209,546,0.16666666666666666
0.5799086757990868,0.5444444444444444,1.0,2,0.0,10981,71,0.16666666666666666
0.4155251141552512,0.8222222222222223,0.16666666666666666,7,1.0,8175,27,0.16666666666666666
0.1461187214611872,0.5666666666666667,0.0,0,0.0,24734,72,0.16666666666666666
0.30821917808219174,0.6,1.0,9,0.0,33053,73,0.16666666666666666
0.0821917808219178,0.7999999999999999,1.0,9,0.0,9066,74,0.16666666666666666
0.5639269406392694,0.3444444444444444,0.16666666666666666,8,0.0,43046,795,0.16666666666666666
0.24885844748858446,0.5444444444444444,0.0,3,0.0,19048,31,0.16666666666666666
0.2625570776255708,0.6222222222222222,0.16666666666666666,6,0.0,14783,547,0.16666666666666666
0.03881278538812785,0.5333333333333333,1.0,7,0.0,14696,75,0.16666666666666666
0.0639269406392694,0.6,1.0,5,0.0,37363,548,0.16666666666666666
0.01598173515981735,0.41111111111111104,0.0,3,0.0,8444,28,0.16666666666666666
0.0410958904109589,0.5777777777777778,1.0,7,0.0,3811,76,0.16666666666666666
0.09817351598173514,0.5333333333333333,1.0,11,0.0,30042,18,0.16666666666666666
0.1004566210045662,0.7999999999999999,1.0,9,0.0,7198,77,0.16666666666666666
0.33561643835616434,0.6777777777777777,0.0,9,0.0,30810,78,0.16666666666666666
0.2899543378995434,0.5444444444444444,1.0,11,0.0,3747,79,0.16666666666666666
0.35616438356164376,0.5444444444444444,0.0,3,0.0,30301,80,0.16666666666666666
0.12557077625570776,0.7999999999999999,1.0,9,0.0,16165,81,0.16666666666666666
0.3013698630136986,0.7888888888888889,1.0,9,0.8333333333333334,4769,82,0.16666666666666666
0.16894977168949774,0.5555555555555555,1.0,5,0.0,24939,549,0.16666666666666666
0.3036529680365297,0.5666666666666668,0.0,5,0.0,31192,537,0.16666666666666666
0.1004566210045662,0.7999999999999999,1.0,0,0.0,45523,77,0.16666666666666666
0.08447488584474887,0.5444444444444444,0.0,7,0.0,31579,38,0.16666666666666666
0.16666666666666666,0.5333333333333333,1.0,11,0.0,33739,16,0.16666666666666666
0.3127853881278539,0.7999999999999999,0.16666666666666666,3,1.0,22181,83,0.16666666666666666
0.2602739726027397,0.611111111111111,1.0,5,0.0,14906,550,0.16666666666666666
0.2853881278538813,0.6444444444444444,1.0,10,0.0,25668,687,0.16666666666666666
0.34246575342465757,0.7777777777777778,1.0,3,0.16666666666666666,22422,84,0.16666666666666666
0.4246575342465753,0.5555555555555555,1.0,7,0.0,38044,85,0.16666666666666666
0.34018264840182644,0.6,1.0,3,0.8333333333333334,21836,86,0.16666666666666666
0.4018264840182648,0.5444444444444444,1.0,0,0.8333333333333334,22164,87,0.16666666666666666
0.6963470319634704,0.5333333333333333,1.0,3,0.0,31799,88,0.16666666666666666
0.20547945205479448,0.5555555555555555,1.0,6,0.0,39376,551,0.16666666666666666
0.17808219178082188,0.4555555555555555,0.0,7,0.0,16560,89,0.16666666666666666
0.36529680365296807,0.5444444444444444,1.0,11,0.8333333333333334,26941,90,0.16666666666666666
0.21689497716894976,0.6666666666666666,0.0,3,0.0,40595,91,0.16666666666666666
0.0867579908675799,0.5444444444444444,1.0,2,0.0,14415,92,0.16666666666666666
0.091324200913242,0.5888888888888889,0.8333333333333334,6,0.0,8144,552,0.16666666666666666
0.4041095890410959,0.6444444444444444,1.0,13,0.0,24192,553,0.16666666666666666
0.3607305936073059,0.8777777777777779,1.0,0,1.0,40015,45,0.16666666666666666
0.10730593607305934,0.5888888888888889,1.0,0,0.0,30608,54,0.16666666666666666
0.6095890410958905,0.6,1.0,4,1.0,37503,554,0.16666666666666666
0.23972602739726023,0.6,0.0,9,0.0,18349,35,0.16666666666666666
0.15296803652968036,0.6333333333333333,0.0,0,0.0,20846,10,0.16666666666666666
0.46803652968036524,0.5111111111111111,0.0,2,0.0,18189,93,0.16666666666666666
0.43607305936073054,0.811111111111111,1.0,9,0.8333333333333334,30666,94,0.16666666666666666
0.3789954337899543,0.5444444444444444,1.0,2,0.8333333333333334,7583,95,0.16666666666666666
0.35388127853881274,0.7333333333333334,1.0,13,1.0,2707,555,0.16666666666666666
0.3242009132420091,0.4222222222222222,1.0,4,1.0,23440,556,0.16666666666666666
0.1095890410958904,0.38888888888888884,1.0,4,0.0,1563,557,0.16666666666666666
0.32648401826484014,0.6666666666666666,0.8333333333333334,9,0.8333333333333334,1697,96,0.16666666666666666
0.43607305936073054,0.811111111111111,1.0,3,0.8333333333333334,31077,94,0.16666666666666666
0.09360730593607307,0.7333333333333334,1.0,2,0.0,3458,97,0.16666666666666666
0.5068493150684932,0.6,1.0,0,0.0,40451,29,0.16666666666666666
0.25114155251141557,0.6,1.0,9,0.16666666666666666,3635,98,0.16666666666666666
0.30821917808219174,0.611111111111111,0.0,7,0.0,32638,51,0.16666666666666666
0.2853881278538813,0.5333333333333333,1.0,3,0.0,42996,53,0.16666666666666666
0.550228310502283,0.6444444444444444,1.0,13,1.0,16555,558,0.16666666666666666
0.317351598173516,0.5777777777777778,1.0,5,0.0,15420,559,0.16666666666666666
0.2671232876712329,0.7555555555555555,1.0,0,1.0,24638,40,0.16666666666666666
0.17579908675799086,0.5444444444444444,0.0,7,0.0,25475,99,0.16666666666666666
0.3310502283105023,0.6444444444444444,0.0,9,0.0,45776,100,0.16666666666666666
0.4703196347031963,0.5888888888888889,1.0,6,0.0,39009,560,0.16666666666666666
0.21689497716894976,0.6666666666666666,0.0,11,0.0,39405,91,0.16666666666666666
0.0410958904109589,0.5777777777777778,1.0,0,0.0,27984,76,0.16666666666666666
0.27168949771689493,0.5333333333333333,1.0,0,0.0,44433,101,0.16666666666666666
0.7031963470319634,0.38888888888888884,1.0,13,0.0,41443,561,0.16666666666666666
0.4109589041095891,0.5777777777777778,0.0,3,0.0,29393,102,0.16666666666666666
0.15296803652968036,0.46666666666666673,0.0,7,0.0,26391,103,0.16666666666666666
0.18493150684931506,0.6,1.0,3,0.0,38031,104,0.16666666666666666
0.33789954337899536,0.5888888888888889,0.0,0,0.0,1500,105,0.16666666666666666
0.07077625570776255,0.45555555555555555,1.0,2,0.0,37068,106,0.16666666666666666
0.12557077625570778,0.5888888888888889,1.0,0,0.0,36686,43,0.16666666666666666
0.15296803652968036,0.6333333333333333,1.0,2,0.8333333333333334,44836,107,0.16666666666666666
0.2876712328767123,0.7555555555555555,1.0,3,0.0,39195,108,0.16666666666666666
0.21004566210045658,0.6333333333333333,1.0,12,0.0,9713,562,0.16666666666666666
0.41780821917808214,0.7999999999999999,1.0,2,0.0,25889,57,0.16666666666666666
0.33789954337899536,0.5555555555555556,1.0,6,0.0,30634,539,0.16666666666666666
0.2579908675799087,0.4333333333333333,1.0,6,0.0,26836,563,0.16666666666666666
0.1461187214611872,0.5666666666666667,0.0,11,0.0,34211,72,0.16666666666666666
0.5273972602739726,0.7999999999999999,1.0,5,0.0,40878,564,0.16666666666666666
0.6552511415525114,0.7888888888888889,1.0,9,0.0,6903,109,0.16666666666666666
0.03881278538812785,0.5555555555555555,1.0,6,0.0,44746,536,0.16666666666666666
0.1278538812785388,0.5444444444444444,1.0,2,0.0,6712,110,0.16666666666666666
0.12100456621004564,0.5444444444444444,1.0,0,0.0,24342,111,0.16666666666666666
0.12100456621004567,0.4222222222222222,1.0,11,0.0,15566,11,0.16666666666666666
0.24885844748858446,0.5555555555555555,1.0,2,0.0,1431,112,0.16666666666666666
0.4611872146118721,0.5111111111111112,0.0,11,0.0,40767,113,0.16666666666666666
0.0410958904109589,0.5888888888888889,0.16666666666666666,0,0.0,32882,114,0.16666666666666666
0.4611872146118721,0.5111111111111112,0.0,11,0.0,13421,113,0.16666666666666666
0.15068493150684928,0.5333333333333333,1.0,3,0.0,20281,4,0.16666666666666666
0.09817351598173514,0.6555555555555556,1.0,0,0.0,32301,115,0.16666666666666666
0.5319634703196346,0.5333333333333333,0.16666666666666666,7,0.0,14822,116,0.16666666666666666
0.18493150684931506,0.8666666666666667,1.0,9,0.8333333333333334,40847,117,0.16666666666666666
0.0684931506849315,0.5555555555555555,0.16666666666666666,0,0.0,38458,118,0.16666666666666666
0.0228310502283105,0.5333333333333333,0.16666666666666666,11,0.0,34444,119,0.16666666666666666
0.34246575342465757,0.7777777777777778,1.0,0,0.16666666666666666,42457,84,0.16666666666666666
0.5228310502283106,0.3333333333333333,1.0,13,0.0,16873,688,0.16666666666666666
0.6461187214611872,0.7555555555555556,1.0,2,0.8333333333333334,33426,120,0.16666666666666666
0.23059360730593603,0.5888888888888889,1.0,13,0.0,41054,565,0.16666666666666666
0.35388127853881274,0.7999999999999999,1.0,9,0.8333333333333334,8229,121,0.16666666666666666
0.045662100456621,0.5444444444444444,1.0,10,0.0,17654,689,0.16666666666666666
0.10273972602739727,0.7555555555555555,1.0,11,0.0,23626,122,0.16666666666666666
0.23287671232876708,0.6,1.0,0,0.0,21148,8,0.16666666666666666
0.22146118721461192,0.7999999999999999,0.16666666666666666,0,0.0,30664,123,0.16666666666666666
0.17808219178082188,0.4555555555555555,0.0,9,0.0,3991,89,0.16666666666666666
0.12100456621004564,0.5444444444444444,1.0,3,0.0,35181,111,0.16666666666666666
0.25114155251141557,0.6,1.0,11,0.16666666666666666,41940,98,0.16666666666666666
0.5662100456621005,0.4444444444444444,0.3333333333333333,13,0.0,27658,796,0.16666666666666666
0.23059360730593606,0.6444444444444445,0.16666666666666666,9,0.8333333333333334,34319,124,0.16666666666666666
0.7009132420091325,0.31111111111111106,1.0,9,0.0,32953,125,0.16666666666666666
0.37442922374429216,0.7555555555555556,1.0,3,0.8333333333333334,44603,126,0.16666666666666666
0.5319634703196346,0.25555555555555554,1.0,2,0.0,12728,127,0.16666666666666666
0.0410958904109589,0.5888888888888889,0.16666666666666666,0,0.0,43095,114,0.16666666666666666
0.2511415525114155,0.5333333333333333,1.0,3,0.8333333333333334,4329,128,0.16666666666666666
0.5707762557077626,0.5888888888888889,1.0,13,0.0,32769,566,0.16666666666666666
0.16666666666666666,0.7888888888888889,0.16666666666666666,11,0.0,12043,129,0.16666666666666666
0.0821917808219178,0.6,0.16666666666666666,0,0.0,38514,130,0.16666666666666666
0.21461187214611874,0.4777777777777778,1.0,2,0.0,31148,131,0.16666666666666666
0.2602739726027397,0.5333333333333333,0.0,2,0.0,34970,1,0.16666666666666666
0.41324200913242004,0.5777777777777778,1.0,6,0.0,38550,690,0.16666666666666666
0.41780821917808214,0.5444444444444444,1.0,2,0.8333333333333334,24655,132,0.16666666666666666
0.6164383561643835,0.6,1.0,11,0.0,25380,133,0.16666666666666666
0.7602739726027398,0.4222222222222222,0.16666666666666666,11,0.0,31336,134,0.16666666666666666
0.504566210045662,0.5777777777777778,1.0,4,1.0,35122,567,0.16666666666666666
0.5433789954337899,0.6111111111111112,1.0,4,0.0,34740,568,0.16666666666666666
0.19634703196347028,0.6222222222222222,0.16666666666666666,2,0.0,23552,135,0.16666666666666666
0.550228310502283,0.811111111111111,1.0,11,0.8333333333333334,14161,136,0.16666666666666666
0.11187214611872147,0.5777777777777778,1.0,4,0.0,25260,569,0.16666666666666666
0.12100456621004567,0.7444444444444445,1.0,11,0.0,42995,137,0.16666666666666666
0.18949771689497716,0.5888888888888889,0.8333333333333334,4,0.0,21164,570,0.16666666666666666
0.3059360730593607,0.6333333333333333,1.0,4,0.0,16963,571,0.16666666666666666
0.4657534246575343,0.5888888888888889,1.0,3,0.8333333333333334,16671,138,0.16666666666666666
0.12557077625570776,0.7999999999999999,1.0,3,0.0,7607,81,0.16666666666666666
0.4337899543378995,0.7222222222222222,1.0,2,0.0,30411,139,0.16666666666666666
0.4611872146118721,0.5111111111111112,0.0,7,0.0,7525,113,0.16666666666666666
0.5684931506849314,0.7888888888888889,0.16666666666666666,9,0.0,11617,140,0.16666666666666666
0.2876712328767123,0.6111111111111112,0.16666666666666666,3,0.0,30053,141,0.16666666666666666
0.19406392694063923,0.5777777777777778,1.0,4,0.0,31042,572,0.16666666666666666
0.0821917808219178,0.6,0.16666666666666666,7,0.0,29414,142,0.16666666666666666
0.06164383561643835,0.6222222222222222,0.3333333333333333,12,0.0,17299,573,0.16666666666666666
0.4657534246575343,0.5888888888888889,1.0,11,0.8333333333333334,21227,138,0.16666666666666666
0.45662100456621,0.6444444444444444,0.16666666666666666,7,0.0,29174,143,0.16666666666666666
0.2899543378995434,0.5444444444444444,1.0,2,0.0,14245,79,0.16666666666666666
0.5045662100456622,0.7888888888888889,1.0,7,0.8333333333333334,393,144,0.16666666666666666
0.5547945205479451,0.7888888888888888,1.0,9,0.8333333333333334,27580,145,0.16666666666666666
0.3287671232876712,0.5555555555555555,1.0,3,0.0,37183,146,0.16666666666666666
0.2442922374429224,0.7444444444444444,1.0,2,0.0,11815,147,0.16666666666666666
0.03881278538812785,0.5333333333333333,1.0,11,0.0,41735,75,0.16666666666666666
0.4337899543378996,0.7111111111111111,1.0,11,0.0,9135,148,0.16666666666666666
0.22146118721461192,0.7999999999999999,0.16666666666666666,0,0.0,35971,123,0.16666666666666666
0.34018264840182644,0.6,1.0,11,0.8333333333333334,40637,86,0.16666666666666666
0.4589041095890411,0.5222222222222223,1.0,2,0.0,36580,149,0.16666666666666666
0.31278538812785384,0.5333333333333333,1.0,3,0.8333333333333334,4388,150,0.16666666666666666
0.2351598173515982,0.5444444444444444,0.0,3,0.0,11893,41,0.16666666666666666
0.13242009132420088,0.7888888888888889,0.16666666666666666,0,0.8333333333333334,9720,151,0.16666666666666666
0.42922374429223736,0.6333333333333333,1.0,12,1.0,24463,574,0.16666666666666666
0.42465753424657526,0.6222222222222222,1.0,12,1.0,29479,575,0.16666666666666666
0.3356164383561644,0.39999999999999997,1.0,13,0.0,39291,524,0.16666666666666666
0.4680365296803653,0.3222222222222222,1.0,5,0.0,8045,541,0.16666666666666666
0.4383561643835616,0.5777777777777778,0.16666666666666666,7,0.0,27052,152,0.16666666666666666
0.10730593607305934,0.611111111111111,0.0,13,0.0,22219,525,0.16666666666666666
0.07077625570776255,0.611111111111111,1.0,10,0.0,19044,691,0.16666666666666666
0.3059360730593607,0.6222222222222222,1.0,9,0.0,31282,153,0.16666666666666666
0.09360730593607307,0.6,0.3333333333333333,12,0.0,45612,576,0.16666666666666666
0.33789954337899536,0.5555555555555556,1.0,13,0.0,40384,539,0.16666666666666666
0.17808219178082188,0.4555555555555555,0.0,0,0.0,27883,89,0.16666666666666666
0.2671232876712329,0.7555555555555555,1.0,0,1.0,43380,40,0.16666666666666666
0.0547945205479452,0.5555555555555556,0.16666666666666666,11,0.0,315,154,0.16666666666666666
0.4794520547945205,0.6222222222222222,0.16666666666666666,2,1.0,24825,68,0.16666666666666666
0.34246575342465757,0.7777777777777778,1.0,7,0.16666666666666666,43424,84,0.16666666666666666
0.2922374429223744,0.5333333333333333,1.0,10,0.0,5027,692,0.16666666666666666
0.1004566210045662,0.5444444444444444,1.0,0,0.0,25995,155,0.16666666666666666
0.182648401826484,0.7777777777777778,1.0,0,1.0,1778,22,0.16666666666666666
0.15296803652968036,0.5888888888888889,0.3333333333333333,12,0.0,4448,577,0.16666666666666666
0.2853881278538813,0.6111111111111112,0.16666666666666666,9,0.0,13780,156,0.16666666666666666
0.18493150684931506,0.7777777777777778,0.16666666666666666,11,0.0,43359,157,0.16666666666666666
0.37214611872146114,0.5777777777777777,1.0,12,1.0,6489,578,0.16666666666666666
0.1598173515981735,0.7444444444444445,0.0,11,0.0,12189,55,0.16666666666666666
0.6461187214611872,0.7555555555555556,1.0,9,0.8333333333333334,42959,120,0.16666666666666666
0.2009132420091324,0.5111111111111111,1.0,5,0.0,42811,579,0.16666666666666666
0.18493150684931506,0.6111111111111112,1.0,13,1.0,27074,580,0.16666666666666666
0.1735159817351598,0.6111111111111112,0.16666666666666666,11,0.0,23831,158,0.16666666666666666
0.32191780821917804,0.8444444444444444,0.16666666666666666,9,0.0,2354,159,0.16666666666666666
0.550228310502283,0.3444444444444444,1.0,13,0.0,18166,581,0.16666666666666666
0.17808219178082188,0.4555555555555555,0.0,11,0.0,20806,89,0.16666666666666666
0.2648401826484018,0.7666666666666666,1.0,9,0.8333333333333334,5024,160,0.16666666666666666
0.35159817351598166,0.3333333333333333,1.0,4,0.0,35160,528,0.16666666666666666
0.14383561643835616,0.4333333333333333,1.0,13,0.0,13717,693,0.16666666666666666
0.2557077625570776,0.6222222222222222,0.3333333333333333,6,0.0,42118,582,0.16666666666666666
0.2853881278538813,0.5333333333333333,1.0,7,0.0,39514,53,0.16666666666666666
0.0410958904109589,0.5888888888888889,0.16666666666666666,9,0.0,27344,114,0.16666666666666666
0.3310502283105023,0.6444444444444444,0.0,11,0.0,33354,100,0.16666666666666666
0.1735159817351598,0.6111111111111112,0.16666666666666666,3,0.0,30926,158,0.16666666666666666
0.14155251141552508,0.6444444444444444,1.0,12,0.0,25663,583,0.16666666666666666
0.09360730593607307,0.6,0.3333333333333333,6,0.0,264,576,0.16666666666666666
0.502283105022831,0.5777777777777777,1.0,0,0.8333333333333334,28311,161,0.16666666666666666
0.5319634703196346,0.5333333333333333,0.16666666666666666,0,0.0,7128,116,0.16666666666666666
0.3607305936073059,0.611111111111111,0.8333333333333334,0,0.0,12211,162,0.16666666666666666
0.3264840182648402,0.611111111111111,1.0,2,0.0,11445,163,0.16666666666666666
0.25342465753424653,0.7222222222222222,0.16666666666666666,0,0.0,27988,164,0.16666666666666666
0.20776255707762556,0.7444444444444445,1.0,11,0.0,24804,165,0.16666666666666666
0.2876712328767123,0.7555555555555555,1.0,11,0.0,16567,108,0.16666666666666666
0.30136986301369856,0.5777777777777778,1.0,3,0.8333333333333334,33752,166,0.16666666666666666
0.08447488584474887,0.5444444444444444,0.0,2,0.0,1226,38,0.16666666666666666
0.18493150684931506,0.7000000000000001,1.0,3,0.8333333333333334,23949,167,0.16666666666666666
0.3105022831050228,0.6,1.0,7,0.0,24695,168,0.16666666666666666
0.34018264840182644,0.5333333333333333,1.0,2,0.0,23108,12,0.16666666666666666
0.365296803652968,0.6222222222222222,1.0,5,1.0,32369,533,0.16666666666666666
0.5114155251141552,0.6777777777777777,0.16666666666666666,0,0.0,8954,169,0.16666666666666666
0.12557077625570776,0.46666666666666673,1.0,4,0.0,36512,534,0.16666666666666666
0.23059360730593603,0.5888888888888889,1.0,5,0.0,11098,565,0.16666666666666666
0.136986301369863,0.4888888888888889,0.16666666666666666,7,0.0,9037,170,0.16666666666666666
0.44748858447488576,0.7777777777777778,0.3333333333333333,3,0.8333333333333334,1688,171,0.16666666666666666
0.48401826484018257,0.6,1.0,3,0.8333333333333334,43871,172,0.16666666666666666
0.5342465753424658,0.5777777777777778,1.0,5,1.0,18935,584,0.16666666666666666
0.24200913242009134,0.6111111111111112,1.0,2,0.0,1764,173,0.16666666666666666
0.23059360730593606,0.6444444444444445,0.16666666666666666,3,0.8333333333333334,31533,124,0.16666666666666666
0.14840182648401826,0.6888888888888888,0.0,2,0.0,24508,63,0.16666666666666666
0.8242009132420091,0.5555555555555555,1.0,2,0.0,21224,174,0.16666666666666666
0.26255707762557073,0.6666666666666666,0.8333333333333334,9,0.8333333333333334,22830,175,0.16666666666666666
0.23515981735159816,0.5777777777777777,1.0,2,0.0,4049,176,0.16666666666666666
0.4223744292237442,0.6,1.0,3,0.8333333333333334,44312,177,0.16666666666666666
0.2602739726027397,0.611111111111111,1.0,6,0.0,4533,550,0.16666666666666666
0.35844748858447484,0.7888888888888888,1.0,4,0.0,40867,530,0.16666666666666666
0.2579908675799087,0.5888888888888889,1.0,7,0.0,14939,178,0.16666666666666666
