Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class,identifier
2,0.7094594594594595,0.689075630252101,0.13716814159292037,0.3593058261023552,0.34364492266308,0.3238973008558262,0.22272047832585953,4,1157
1,0.6486486486486487,0.638655462184874,0.12389380530973454,0.2702319815831415,0.26462676529926027,0.19684002633311387,0.20378674638764327,2,1618
2,0.7364864864864865,0.680672268907563,0.1504424778761062,0.39844165043385865,0.35911230665770005,0.34628044766293614,0.2934728450423518,1,3825
1,0.33783783783783783,0.28571428571428575,0.06637168141592921,0.04852133876394546,0.03732347007397444,0.04147465437788018,0.08819133034379673,0,1220
0,0.7027027027027027,0.6470588235294118,0.11946902654867259,0.3407118824154418,0.33591123066576994,0.22514812376563528,0.25510712506228206,4,3673
2,0.6351351351351352,0.6134453781512605,0.12831858407079647,0.2748361962103772,0.25117686617350365,0.20276497695852533,0.20279023418036873,1,2656
0,0.7297297297297298,0.7058823529411765,0.14601769911504428,0.361607933415973,0.3291862811028917,0.2567478604344964,0.3009466865969109,6,1373
0,0.6891891891891893,0.6638655462184875,0.11061946902654868,0.3088365503807331,0.23772696704774712,0.2725477287689269,0.22272047832585953,0,3984
0,0.722972972972973,0.7226890756302521,0.13274336283185842,0.4386399858331857,0.40450571620712844,0.3831468071099407,0.30592924763328355,6,1671
0,0.810810810810811,0.7647058823529412,0.16371681415929204,0.5209845935895165,0.42266308002689973,0.39763001974983536,0.4215246636771301,5,1972
2,0.7432432432432433,0.7394957983193278,0.13716814159292037,0.36231627412785544,0.30867518493611296,0.2554312047399605,0.33731938216243157,3,4050
2,0.7905405405405407,0.7815126050420169,0.168141592920354,0.5510890738445192,0.5070611970410221,0.39170506912442393,0.39711011459890394,4,885
1,0.4662162162162162,0.4621848739495799,0.08849557522123895,0.1239596245794227,0.10928043039677202,0.11652402896642526,0.09815645241654213,3,2286
1,0.5337837837837838,0.5798319327731093,0.14159292035398233,0.17991854081813352,0.10793544048419636,0.09545753785385121,0.19581464872944698,8,3347
2,0.3310810810810811,0.31092436974789917,0.07079646017699116,0.06304232335753497,0.053127101546738394,0.05003291639236339,0.05331340308918785,0,2132
0,0.7837837837837839,0.7899159663865547,0.15486725663716813,0.4767132990968656,0.3930733019502354,0.34233048057932847,0.39113104135525667,4,1963
1,0.4662162162162162,0.45378151260504207,0.09734513274336284,0.1143970249690101,0.08305312710154673,0.0987491770901909,0.10064773293472846,1,3604
1,0.42567567567567566,0.3865546218487395,0.08849557522123895,0.09881352930759696,0.08507061197041021,0.08097432521395655,0.07523667164922772,1,1553
1,0.5270270270270271,0.5126050420168068,0.09292035398230089,0.17566849654683903,0.1432414256893073,0.15207373271889402,0.1380169407075237,8,625
2,0.6554054054054055,0.6050420168067226,0.11504424778761063,0.26899238533734726,0.24781439139206454,0.22317314022383147,0.19332336821126062,2,3496
2,0.8445945945945946,0.8151260504201682,0.18141592920353983,0.615548078625819,0.5295897780766644,0.4904542462146148,0.48330842052815154,7,2808
2,0.722972972972973,0.6638655462184875,0.168141592920354,0.38197272888259254,0.34700739744451914,0.3278472679394338,0.29098156452416546,4,3680
0,0.6081081081081081,0.6218487394957983,0.12831858407079647,0.28245085886311316,0.2242770679219906,0.2745227123107307,0.2376681614349776,8,2329
1,0.4662162162162162,0.48739495798319327,0.1017699115044248,0.12094917655392244,0.10121049092131808,0.10401579986833442,0.11310413552566022,3,2331
2,0.3851351351351351,0.40336134453781514,0.09292035398230089,0.08464671506994864,0.057498318762609274,0.06912442396313363,0.09317389138016942,2,329
1,0.5270270270270271,0.5042016806722689,0.10619469026548674,0.20488755091198865,0.17081371889710825,0.11981566820276496,0.18186347782760343,2,3954
2,0.47297297297297297,0.4621848739495799,0.11504424778761063,0.15530370108021957,0.10154673839946199,0.12244897959183672,0.15296462381664178,3,803
1,0.6013513513513513,0.5714285714285715,0.11061946902654868,0.20488755091198865,0.16375252185608608,0.19157340355497035,0.1629297458893872,3,1865
1,0.35135135135135137,0.3445378151260505,0.07964601769911504,0.0642819196033292,0.05178211163416274,0.03094140882159315,0.06327852516193325,5,3140
1,0.6013513513513513,0.5798319327731093,0.12389380530973454,0.21958562068354878,0.1862811028917283,0.19091507570770241,0.16691579471848533,2,4075
1,0.641891891891892,0.6638655462184875,0.11504424778761063,0.2840446254648486,0.22629455279085406,0.18433179723502305,0.22770303936223224,0,1882
2,0.5540540540540541,0.5546218487394958,0.09292035398230089,0.1962103771914291,0.1983860121049092,0.13627386438446346,0.13104135525660193,1,3955
2,0.7702702702702704,0.773109243697479,0.21238938053097348,0.5452452629714893,0.31607262945527903,0.4851876234364713,0.5316392625809668,7,308
0,0.7567567567567568,0.7478991596638656,0.15486725663716813,0.5224012750132814,0.4593140551445864,0.3949967083607636,0.3871449925261585,6,4097
1,0.6689189189189189,0.6638655462184875,0.12831858407079647,0.2652735965999646,0.1893073301950235,0.28834759710335744,0.21923268560039863,4,1329
0,0.6689189189189189,0.6302521008403361,0.14159292035398233,0.28652381795643705,0.25991930060524543,0.20868992758393679,0.22620827105132044,3,2665
1,0.5067567567567568,0.47899159663865554,0.084070796460177,0.11421993979103949,0.09246805648957633,0.0836076366030283,0.1031390134529148,2,1562
2,0.8716216216216216,0.8739495798319327,0.2035398230088496,0.8030812820966885,0.593476798924008,0.5240289664252797,0.6611858495266569,9,3189
2,0.45945945945945943,0.4285714285714286,0.07964601769911504,0.11421993979103949,0.0870880968392737,0.09611586570111914,0.11310413552566022,2,2149
0,0.6283783783783784,0.638655462184874,0.15486725663716813,0.31521161678767484,0.21587088096839271,0.22843976300197494,0.3323368211260589,7,302
1,0.5540540540540541,0.5126050420168068,0.10619469026548674,0.18186647777581014,0.16509751176866172,0.13429888084265962,0.14499252615844546,2,1851
0,0.7770270270270271,0.73109243697479,0.13716814159292037,0.39667079865415267,0.36583725622057833,0.2995391705069124,0.30293971101145994,3,2697
1,0.6351351351351352,0.6302521008403361,0.11504424778761063,0.26828404462546485,0.24008069939475452,0.20078999341672152,0.203288490284006,2,2897
0,0.8513513513513513,0.823529411764706,0.1592920353982301,0.5445369222596069,0.4078681909885676,0.4832126398946675,0.4613851519681117,7,1821
0,0.7770270270270271,0.7394957983193278,0.15486725663716813,0.43385868602797945,0.35440484196368527,0.3390388413429888,0.3672147483806677,5,3792
2,0.9121621621621623,0.8319327731092439,0.1592920353982301,0.6697361430848238,0.6328177538668459,0.5220539828834759,0.44195316392625816,5,1531
1,0.45945945945945943,0.42016806722689076,0.10619469026548674,0.11829289888436338,0.11028917283120376,0.09940750493745884,0.07872446437468861,1,2047
2,0.6148648648648649,0.6050420168067226,0.12389380530973454,0.25571099698955196,0.20813718897108271,0.21988150098749176,0.20279023418036873,4,104
1,0.641891891891892,0.6470588235294118,0.14601769911504428,0.30405525057552685,0.20914593140551443,0.22185648452929557,0.29745889387144997,9,3932
0,0.7702702702702704,0.7142857142857143,0.1504424778761062,0.40109792810341777,0.35440484196368527,0.3337722185648453,0.30244145490782265,4,1178
1,0.45945945945945943,0.43697478991596644,0.09292035398230089,0.11616787674871613,0.09381304640215199,0.09216589861751151,0.09317389138016942,0,2509
1,0.5135135135135135,0.48739495798319327,0.09734513274336284,0.15300159376660172,0.13853396099529253,0.1119157340355497,0.11958146487294471,2,1773
0,0.5067567567567568,0.5126050420168068,0.09292035398230089,0.16628298211439702,0.1361802286482851,0.12244897959183672,0.14698555057299453,3,2350
2,0.7027027027027027,0.689075630252101,0.11061946902654868,0.28227377368514256,0.2175521183591123,0.2626728110599078,0.22770303936223224,4,2174
2,0.6013513513513513,0.689075630252101,0.13274336283185842,0.3359305826102355,0.30598520511096167,0.26135615536537193,0.2526158445440957,2,2891
2,0.7837837837837839,0.823529411764706,0.168141592920354,0.503807331326368,0.4246805648957632,0.4377880184331797,0.37518684603886404,4,1815
2,0.8581081081081081,0.8319327731092439,0.1769911504424779,0.6738091021781477,0.5924680564895763,0.5786701777485187,0.4967613353263578,7,3427
2,0.641891891891892,0.6218487394957983,0.13716814159292037,0.32424296086417564,0.1859448554135844,0.3192890059249506,0.3323368211260589,7,669
1,0.6824324324324325,0.6554621848739496,0.11061946902654868,0.25057552682840445,0.20309347679892398,0.18433179723502305,0.23268560039860492,3,1647
2,0.7905405405405407,0.8067226890756304,0.168141592920354,0.5625996104126084,0.4314055144586415,0.39038841342988806,0.5142002989536623,3,1038
0,0.7094594594594595,0.680672268907563,0.13274336283185842,0.4366920488755091,0.40450571620712844,0.36010533245556287,0.28749377179870456,2,2598
2,0.7027027027027027,0.680672268907563,0.12389380530973454,0.3010448025500265,0.28278412911903156,0.29624753127057274,0.2247135027404086,3,2675
2,0.7432432432432433,0.773109243697479,0.1504424778761062,0.470692403045865,0.3843308675184936,0.3949967083607636,0.3582461385151969,3,1938
2,0.5878378378378378,0.5714285714285715,0.12831858407079647,0.21834602443775455,0.14458641560188298,0.18169848584595127,0.2376681614349776,6,2256
0,0.7432432432432433,0.73109243697479,0.13716814159292037,0.42730653444306704,0.3120376597175521,0.21263989466754443,0.40807174887892383,5,874
1,0.5270270270270271,0.5210084033613446,0.1017699115044248,0.16468921551266158,0.1550100874243443,0.12113232389730084,0.11111111111111113,1,942
0,0.7162162162162162,0.7226890756302521,0.14159292035398233,0.37347264034000355,0.24815063887020844,0.30941408821593147,0.3522670652715496,4,154
0,0.6621621621621621,0.73109243697479,0.13716814159292037,0.3267221533557641,0.2716879623402825,0.28834759710335744,0.2526158445440957,5,454
1,0.7500000000000001,0.7563025210084034,0.1592920353982301,0.4497963520453338,0.40450571620712844,0.38775510204081626,0.31240657698056806,5,1386
1,0.4797297297297297,0.47899159663865554,0.08849557522123895,0.11988666548609882,0.09314055144586415,0.086899275839368,0.1180866965620329,2,1841
0,0.7432432432432433,0.73109243697479,0.12831858407079647,0.32512838675402866,0.2932078009414929,0.227781435154707,0.2775286497259592,4,2940
1,0.6554054054054055,0.638655462184874,0.11504424778761063,0.274482025854436,0.2373907195696032,0.22712310730743906,0.2197309417040359,3,2903
1,0.5405405405405405,0.6134453781512605,0.14159292035398233,0.25057552682840445,0.23470073974445188,0.1974983541803818,0.1823617339312407,2,3485
0,0.7432432432432433,0.773109243697479,0.13716814159292037,0.41136886842571274,0.3271687962340282,0.34035549703752466,0.3522670652715496,5,3060
2,0.5743243243243243,0.5210084033613446,0.11504424778761063,0.20984593589516556,0.20712844653665097,0.1421988150098749,0.15146985550572997,3,2827
1,0.3581081081081081,0.3277310924369748,0.06637168141592921,0.06180272711174074,0.05211835911230665,0.05266622778143515,0.048330842052815154,1,3406
0,0.5405405405405405,0.5378151260504203,0.12389380530973454,0.17673100761466265,0.1284465366509751,0.1540487162606978,0.17289486796213255,7,3274
2,0.5743243243243243,0.5630252100840337,0.11946902654867259,0.2760757924561714,0.242098184263618,0.20671494404213298,0.2361733931240658,3,2061
1,0.5202702702702703,0.48739495798319327,0.09292035398230089,0.15831414910571984,0.13113651647612642,0.1237656352863726,0.12456402590931741,1,941
2,0.7905405405405407,0.773109243697479,0.14601769911504428,0.5115990791570745,0.4660390047074646,0.39170506912442393,0.3726955655206777,4,2698
2,0.7364864864864865,0.7563025210084034,0.16371681415929204,0.5402868779883124,0.46334902488231333,0.48387096774193544,0.3472845042351769,7,756
0,0.8040540540540542,0.7815126050420169,0.168141592920354,0.4667965291305118,0.35137861466039,0.40684660961158653,0.4245142002989537,7,1737
1,0.22297297297297294,0.20168067226890757,0.03982300884955752,0.024083584204002126,0.020511096166778747,0.03028308097432521,0.018435475834578975,0,43
1,0.5202702702702703,0.5042016806722689,0.09734513274336284,0.14999114574110145,0.1348352387357095,0.10599078341013825,0.1280518186347783,1,1566
2,0.641891891891892,0.6638655462184875,0.11504424778761063,0.32512838675402866,0.2535305985205111,0.31336405529953915,0.28749377179870456,5,487
2,0.8243243243243245,0.7815126050420169,0.13274336283185842,0.48574464317336635,0.48251513113651645,0.3851217906517445,0.31738913801694074,5,1744
1,0.43243243243243246,0.42016806722689076,0.09292035398230089,0.09987604037542057,0.07565568258238063,0.07768268597761684,0.09267563527653215,2,1248
2,0.6081081081081081,0.5798319327731093,0.1504424778761062,0.2580131043031698,0.18695359784801616,0.2699144173798551,0.19282511210762335,5,689
0,0.33783783783783783,0.3445378151260505,0.07964601769911504,0.06711528245085886,0.05648957632817754,0.04674127715602369,0.060288988540109625,1,133
2,0.6013513513513513,0.5798319327731093,0.12831858407079647,0.2743049406764654,0.23638197713517145,0.2422646477946017,0.18285999003487796,3,1110
1,0.5202702702702703,0.4957983193277311,0.10619469026548674,0.17230387816539755,0.12911903160726293,0.13759052007899933,0.15296462381664178,5,649
2,0.7162162162162162,0.6974789915966386,0.1592920353982301,0.39436869134053476,0.32145258910558167,0.337063857801185,0.3183856502242153,4,1922
1,0.6013513513513513,0.546218487394958,0.1017699115044248,0.2346378608110501,0.2202420981842636,0.22317314022383147,0.14050822122571002,1,1866
0,0.5945945945945946,0.5882352941176472,0.10619469026548674,0.22808570922613777,0.1940147948890383,0.18433179723502305,0.17488789237668162,4,472
2,0.5743243243243243,0.5294117647058824,0.13274336283185842,0.3752434921197096,0.3315400134498991,0.292955892034233,0.2934728450423518,3,1780
1,0.5202702702702703,0.5126050420168068,0.08849557522123895,0.16344961926686735,0.15568258238063215,0.12179065174456878,0.11310413552566022,1,940
1,0.0472972972972973,0.058823529411764705,0.026548672566371685,0.0021250221356472463,0.0010087424344317416,0.001974983541803818,0.001494768310911809,0,239
2,0.3445945945945946,0.3025210084033613,0.07964601769911504,0.05702142730653444,0.04068594485541358,0.04410796576695194,0.05331340308918785,4,3372
0,0.7500000000000001,0.7647058823529412,0.16371681415929204,0.4366920488755091,0.3433086751849361,0.45885450954575374,0.3039362232187345,5,2488
1,0.6013513513513513,0.546218487394958,0.11504424778761063,0.1885957145386931,0.15904505716207126,0.15997366688610926,0.15146985550572997,2,3489
0,0.6689189189189189,0.6722689075630253,0.14601769911504428,0.37453515140782717,0.2952252858103564,0.28834759710335744,0.2825112107623319,8,490
2,0.4189189189189189,0.42016806722689076,0.07964601769911504,0.09757393306180273,0.0726294552790854,0.06714944042132981,0.09815645241654213,3,3222
2,0.5743243243243243,0.5798319327731093,0.12831858407079647,0.21267929874269523,0.14458641560188298,0.18104015799868334,0.20777279521674144,5,3221
2,0.6216216216216216,0.5966386554621849,0.10619469026548674,0.24136709757393304,0.20948217888365836,0.21724818959842002,0.15695067264573995,2,3034
1,0.4189189189189189,0.3949579831932773,0.0752212389380531,0.08801133345139012,0.07464694014794888,0.07965766951942066,0.07822620827105134,2,128
1,0.7432432432432433,0.6974789915966386,0.13716814159292037,0.4227023198158314,0.43174176193678543,0.2699144173798551,0.31190832087693077,6,1692
2,0.6283783783783784,0.6050420168067226,0.1504424778761062,0.31060740216043914,0.2273032952252858,0.27320605661619485,0.2526158445440957,4,2442
1,0.25,0.2436974789915967,0.06194690265486727,0.031875332034708694,0.024209818426361798,0.025674786043449634,0.028400597907324368,0,425
1,0.11486486486486487,0.09243697478991597,0.022123893805309738,0.0056667256950593235,0.0036987222595830527,0.006583278472679393,0.0034877927254608875,0,721
0,0.6891891891891893,0.680672268907563,0.14601769911504428,0.37400389587391536,0.32616005379959645,0.32850559578670174,0.2914798206278027,3,3573
2,0.7432432432432433,0.7142857142857143,0.14159292035398233,0.40357712059500617,0.3890383322125084,0.281764318630678,0.28749377179870456,3,3582
0,0.4527027027027027,0.45378151260504207,0.09292035398230089,0.12803258367274659,0.10625420309347679,0.10072416063199473,0.1180866965620329,4,445
2,0.35135135135135137,0.3277310924369748,0.07964601769911504,0.06339649371347618,0.05010087424344317,0.05398288347597103,0.05829596412556055,1,212
1,0.4189189189189189,0.3781512605042018,0.084070796460177,0.09031344076500797,0.07935440484196368,0.0770243581303489,0.06826108619830594,1,1550
0,0.6013513513513513,0.6218487394957983,0.13274336283185842,0.2872321586683194,0.25823806321452586,0.2646477946017117,0.22770303936223224,4,2302
0,0.6081081081081081,0.6470588235294118,0.11061946902654868,0.25128386754028686,0.214862138533961,0.20868992758393679,0.18933731938216247,1,3451
0,0.8513513513513513,0.8403361344537815,0.17256637168141595,0.6199752080750841,0.4771351714862138,0.5543120473996049,0.5127055306427505,6,3744
0,0.6891891891891893,0.6638655462184875,0.1504424778761062,0.3068886134230565,0.22293207800941492,0.21461487820934824,0.2675635276532138,9,352
0,0.7432432432432433,0.7226890756302521,0.1769911504424779,0.4880467504869842,0.3924008069939475,0.3969716919025674,0.3981066268061785,3,1016
0,0.6554054054054055,0.6302521008403361,0.12831858407079647,0.3173366389233221,0.26126429051782113,0.3054641211323239,0.2426507224713503,3,3770
2,0.41216216216216217,0.411764705882353,0.08849557522123895,0.08801133345139012,0.07061197041022192,0.06978275181040157,0.07573492775286499,2,3179
2,0.6554054054054055,0.6218487394957983,0.11946902654867259,0.2999822914822029,0.21889710827168796,0.29032258064516125,0.26208271051320386,4,1622
0,0.5337837837837838,0.5126050420168068,0.11504424778761063,0.16646006729236762,0.12172158708809683,0.14944042132982224,0.14798206278026907,4,305
0,0.6554054054054055,0.6554621848739496,0.13716814159292037,0.4327961749601558,0.37357094821788833,0.423963133640553,0.26706527154957654,4,1323
0,0.7432432432432433,0.7058823529411765,0.11504424778761063,0.30370108021958564,0.21418964357767314,0.23304805793285052,0.2376681614349776,7,3271
2,0.5135135135135135,0.48739495798319327,0.13274336283185842,0.20453338055604744,0.11264290517821116,0.1639236339697169,0.21275535625311412,7,3403
1,0.18243243243243246,0.19327731092436978,0.03982300884955752,0.01611475119532495,0.012104909213180899,0.013824884792626725,0.011459890383657202,0,1532
0,0.581081081081081,0.5630252100840337,0.15486725663716813,0.2443775455994333,0.1788836583725622,0.19684002633311387,0.21275535625311412,6,2229
1,0.48648648648648646,0.45378151260504207,0.09292035398230089,0.11793872852842217,0.09078681909885676,0.08492429229756418,0.11310413552566022,2,3018
2,0.49324324324324326,0.45378151260504207,0.07079646017699116,0.14556401629183635,0.09616677874915937,0.13298222514812377,0.1280518186347783,2,2463
1,0.2837837837837837,0.2773109243697479,0.057522123893805316,0.033292013458473525,0.026563550773369197,0.026333113890717574,0.028400597907324368,0,1064
1,0.3851351351351351,0.3865546218487395,0.09292035398230089,0.08482380024791925,0.060860793544048414,0.07439104674127715,0.07324364723467863,1,282
2,0.8243243243243245,0.823529411764706,0.18141592920353983,0.6341420223127324,0.547074646940148,0.5470704410796576,0.4578973592426508,3,1415
0,0.7702702702702704,0.7815126050420169,0.18584070796460178,0.5494953072427838,0.4135843981170141,0.48057932850559576,0.47085201793721976,9,1958
2,0.27702702702702703,0.25210084033613445,0.08849557522123895,0.04055250575526828,0.03597848016139878,0.03686635944700461,0.028400597907324368,0,698
1,0.21621621621621617,0.17647058823529413,0.03539823008849558,0.016291836373295555,0.011768661735036986,0.023041474654377878,0.01345291479820628,0,175
0,0.6351351351351352,0.6050420168067226,0.1769911504424779,0.4802550026562777,0.3806321452589105,0.4180381830151415,0.40009965122072755,4,1789
0,0.5405405405405405,0.5630252100840337,0.10619469026548674,0.18717903311492826,0.14290517821116341,0.15141540487162605,0.16791230692575987,4,69
