Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class,identifier,cluster,risk
1,0.4378378378378379,0.4218487394957983,0.08938053097345129,0.11234283690455102,0.09152656355077333,0.09493087557603683,0.0948679621325361,0,3435,34,0.2
1,0.5364864864864864,0.5176470588235295,0.10796460176991148,0.18105188595714536,0.15359784801613985,0.1437788018433179,0.1506726457399103,2,1114,35,0.2
0,0.5986486486486486,0.5882352941176471,0.11946902654867253,0.24859217283513363,0.20780094149293876,0.21566820276497692,0.1941205779770802,5,2954,36,0.2
2,0.7148648648648649,0.7025210084033613,0.1389380530973451,0.43531078448733834,0.3537323470073974,0.3793285055957867,0.29725959142999503,0,1103,3,0.2
1,0.3864864864864864,0.3697478991596639,0.08318584070796457,0.08503630246148391,0.06476126429051778,0.07807768268597756,0.07593423019431986,0,2504,37,0.2
1,0.5027027027027027,0.5025210084033613,0.1061946902654867,0.16249335930582604,0.13389374579690644,0.12455562870309408,0.14389636273044343,2,4122,38,0.2
2,0.6040540540540541,0.6000000000000001,0.13628318584070795,0.24685673809102174,0.1865501008742434,0.21408821593153388,0.21106128550074738,7,3947,224,0.2
0,0.8202702702702702,0.8050420168067227,0.16902654867256636,0.5867186116522046,0.4901815736381977,0.43344305464121125,0.4785251619332337,4,1429,225,0.2
2,0.4094594594594594,0.3932773109243698,0.09469026548672563,0.0924738799362493,0.07108271687962336,0.07728768926925607,0.08221225710014947,5,3269,21,0.2
0,0.5932432432432433,0.5764705882352941,0.12389380530973446,0.23410660527713825,0.16388702084734358,0.20526662277814345,0.2077727952167414,1,738,167,0.2
1,0.5837837837837838,0.5579831932773109,0.12123893805309731,0.20382503984416495,0.15702757229320777,0.15655036208031595,0.18754359740906826,3,1606,39,0.2
2,0.6108108108108108,0.6,0.11415929203539817,0.2860633964937135,0.26032279757901805,0.25951283739302167,0.1965122072745391,4,1805,40,0.2
0,0.6054054054054054,0.573109243697479,0.11858407079646013,0.2365149636975384,0.1736381977135171,0.2234364713627386,0.20079720976581963,4,791,41,0.2
2,0.7567567567567569,0.7445378151260504,0.1646017699115044,0.49381972728882584,0.3887693342299932,0.3694535878867675,0.38116591928251126,8,2539,226,0.2
2,0.6418918918918919,0.7226890756302522,0.14955752212389378,0.47430494067646534,0.3993947545393409,0.39354838709677414,0.3651220727453911,4,3710,42,0.2
0,0.6567567567567568,0.6521008403361345,0.14601769911504422,0.3352576589339472,0.23967720242098176,0.2667544437129691,0.3057299451918286,6,497,168,0.2
0,0.5864864864864865,0.5798319327731093,0.11769911504424775,0.2570568443421285,0.22636180228648284,0.2007899934167215,0.1926258096661684,3,1018,43,0.2
2,0.3756756756756756,0.3647058823529412,0.08407079646017694,0.09969895519744991,0.07975790181573635,0.09177090190915071,0.0849028400597907,0,524,44,0.2
0,0.658108108108108,0.6420168067226891,0.1309734513274336,0.34843279617496015,0.2978480161398789,0.29308755760368654,0.2665670154459392,5,1011,45,0.2
2,0.5337837837837837,0.5243697478991597,0.1150442477876106,0.19663538161855848,0.1747814391392064,0.14233048057932846,0.15256601893373195,2,3443,46,0.2
2,0.4378378378378379,0.4218487394957983,0.08938053097345129,0.11234283690455102,0.09152656355077333,0.09493087557603683,0.0948679621325361,2,303,34,0.2
0,0.5648648648648649,0.5495798319327732,0.11061946902654865,0.23463786081105006,0.20632145258910556,0.1797235023041474,0.17867463876432482,3,991,47,0.2
0,0.668918918918919,0.6621848739495799,0.13185840707964597,0.3390472817425181,0.30356422326832544,0.23818301514154044,0.2581963129048331,6,1680,169,0.2
1,0.3810810810810811,0.37478991596638656,0.09115044247787607,0.10345316097042676,0.06919973100201744,0.07965766951942063,0.10792227204783256,0,2172,48,0.2
0,0.5567567567567567,0.5495798319327732,0.12300884955752209,0.21048344253585977,0.16106254203093473,0.17616853192890056,0.18883906327852515,6,3177,170,0.2
1,0.6608108108108108,0.6605042016806724,0.13097345132743363,0.3125199220825217,0.25124411566913246,0.2462146148782093,0.2621823617339313,8,2396,227,0.2
0,0.6527027027027027,0.6352941176470589,0.12477876106194685,0.28935718080396666,0.2573638197713517,0.23028308097432512,0.2296960637767813,3,2935,49,0.2
1,0.42972972972972967,0.41680672268907565,0.10088495575221235,0.12155126615902245,0.08298587760591788,0.09637919684002627,0.11400099651220726,1,251,171,0.2
2,0.5351351351351351,0.4957983193277311,0.10265486725663717,0.1717372055958916,0.15198386012104906,0.11994733377221851,0.14280019930244142,4,53,20,0.2
2,0.6202702702702704,0.5915966386554622,0.12831858407079644,0.2471400743757747,0.17431069266980492,0.18248847926267275,0.2519182859990035,9,3853,172,0.2
1,0.5216216216216216,0.5092436974789917,0.11150442477876102,0.170108021958562,0.12918628110289165,0.14707044107965758,0.1649227703039362,6,3334,165,0.2
1,0.5135135135135135,0.48571428571428577,0.09469026548672563,0.1606162564193377,0.12938802958977802,0.1287689269256089,0.14280019930244148,2,1259,50,0.2
2,0.645945945945946,0.6336134453781512,0.12300884955752207,0.2870550734903488,0.22777404169468726,0.21737985516787353,0.2549078226208271,8,3845,228,0.2
0,0.6513513513513514,0.6285714285714286,0.13185840707964597,0.3377014343899415,0.2952252858103564,0.2926925608953258,0.22431489785749875,3,3741,51,0.2
2,0.44054054054054054,0.42016806722689076,0.0964601769911504,0.11786789445723389,0.07538668459986546,0.10243581303489128,0.11938216243148977,4,609,52,0.2
1,0.5581081081081081,0.5210084033613446,0.11150442477876103,0.18647069240304584,0.1628782784129119,0.15233706385780113,0.1506726457399103,4,1333,53,0.2
2,0.4256756756756756,0.3882352941176471,0.08584070796460173,0.11145741101469801,0.08170813718897105,0.08479262672811054,0.10822122571001491,0,2425,54,0.2
2,0.6662162162162162,0.6521008403361345,0.1300884955752212,0.36001416681423765,0.3259583053127101,0.30717577353522046,0.24564025909317388,4,853,18,0.2
1,0.5297297297297299,0.5428571428571429,0.11238938053097343,0.20106251106782355,0.16893073301950232,0.14272547728768922,0.16452416542102638,4,3659,55,0.2
0,0.42972972972972967,0.41680672268907565,0.10088495575221235,0.12155126615902245,0.08298587760591788,0.09637919684002627,0.11400099651220726,1,2439,171,0.2
0,0.6608108108108108,0.6571428571428573,0.13451327433628318,0.3519390826987781,0.2928043039677202,0.28387096774193543,0.2525161933233682,7,162,229,0.2
2,0.4148648648648649,0.39831932773109247,0.08761061946902653,0.11227200283336278,0.08164088769334227,0.09256089532587222,0.12207274539113103,4,651,56,0.2
2,0.664864864864865,0.6302521008403362,0.12920353982300883,0.3241367097573933,0.3016812373907195,0.2701777485187623,0.2257100149476831,4,2850,57,0.2
0,0.6662162162162162,0.6521008403361345,0.1300884955752212,0.36001416681423765,0.3259583053127101,0.30717577353522046,0.24564025909317388,3,2524,18,0.2
2,0.6297297297297298,0.6016806722689075,0.12831858407079647,0.30405525057552685,0.25770006724949557,0.22870309414088208,0.22800199302441454,3,2526,58,0.2
0,0.6135135135135135,0.5798319327731093,0.12123893805309731,0.227873207012573,0.1776059179556153,0.19078341013824876,0.18684603886397608,6,2402,173,0.2
2,0.6189189189189189,0.6184873949579832,0.13451327433628316,0.2954134938905613,0.24620040349697372,0.2545095457537853,0.2372695565520678,6,163,174,0.2
2,0.6189189189189188,0.6100840336134454,0.12389380530973448,0.2673986187356118,0.2295225285810356,0.2285714285714285,0.20597907324364728,2,1785,13,0.2
1,0.6054054054054054,0.5983193277310924,0.12300884955752207,0.24345670267398617,0.19757901815736376,0.19433838051349567,0.2197309417040359,3,1640,59,0.2
0,0.5472972972972973,0.5445378151260505,0.11681415929203535,0.19249158845404635,0.14801613987895085,0.15036208031599732,0.1828599900348779,3,2333,60,0.2
1,0.5837837837837838,0.5579831932773109,0.12123893805309731,0.20382503984416495,0.15702757229320777,0.15655036208031595,0.18754359740906826,3,2761,39,0.2
2,0.6283783783783784,0.6218487394957983,0.10796460176991148,0.2511067823623162,0.23032952252858094,0.1876234364713627,0.18266068759342302,2,1202,61,0.2
1,0.4472972972972973,0.42184873949579826,0.08761061946902653,0.1182220648131751,0.08991257565568253,0.10625411454904539,0.10034877927254604,0,1059,62,0.2
2,0.595945945945946,0.5865546218487395,0.11238938053097343,0.2635735788914467,0.21788836583725618,0.25411454904542463,0.20249128051818635,3,4007,32,0.2
1,0.5391891891891892,0.5176470588235293,0.11415929203539821,0.19730830529484683,0.15850706119704094,0.16313364055299534,0.15734927752864974,6,2379,175,0.2
1,0.4594594594594595,0.438655462184874,0.09469026548672564,0.1433327430494067,0.10242098184263615,0.11823568136932187,0.13353263577478822,4,913,176,0.2
1,0.46756756756756757,0.453781512605042,0.09911504424778755,0.1385160262086063,0.11197041022192326,0.11744568795260033,0.12097658196312903,0,333,63,0.2
2,0.5121621621621621,0.5092436974789918,0.1132743362831858,0.20998760403754205,0.14680564895763276,0.14456879526003946,0.17359242650722467,3,648,64,0.2
2,0.5378378378378377,0.4907563025210083,0.10973451327433625,0.18176022666902775,0.13544048419636848,0.1473337722185648,0.15386148480318887,3,2445,65,0.2
1,0.5486486486486487,0.519327731092437,0.09469026548672563,0.19295200991676992,0.16550100874243437,0.13877551020408158,0.16243148978574984,2,3553,66,0.2
2,0.7540540540540541,0.7563025210084034,0.14778761061946902,0.40421462723570034,0.32367182246133147,0.30480579328505597,0.3488789237668162,1,2945,154,0.2
0,0.6324324324324324,0.6302521008403361,0.12123893805309734,0.32275544536922257,0.26476126429051783,0.22738643844634626,0.21883408071748875,8,3861,230,0.2
1,0.4837837837837838,0.4638655462184874,0.09292035398230085,0.1629183637329555,0.13544048419636848,0.12758393680052663,0.13263577478824112,0,2813,67,0.2
2,0.6337837837837837,0.6218487394957983,0.13539823008849555,0.28645298388524876,0.2225285810356422,0.23673469387755092,0.23816641753861484,6,105,177,0.2
0,0.5567567567567567,0.5495798319327732,0.12300884955752209,0.21048344253585977,0.16106254203093473,0.17616853192890056,0.18883906327852515,1,48,170,0.2
2,0.3189189189189189,0.3008403361344538,0.06548672566371679,0.05695059323534616,0.04445191661062538,0.041869651086240876,0.05012456402590928,4,566,17,0.2
1,0.6081081081081081,0.6067226890756302,0.11858407079646013,0.2552505755268284,0.22347007397444515,0.1939433838051349,0.20747384155455903,3,1655,68,0.2
0,0.6418918918918919,0.7226890756302522,0.14955752212389378,0.47430494067646534,0.3993947545393409,0.39354838709677414,0.3651220727453911,0,3419,42,0.2
2,0.5878378378378377,0.5663865546218487,0.11681415929203535,0.2296794758278732,0.19690652320107596,0.1870967741935483,0.17767812655705034,4,855,69,0.2
2,0.6108108108108109,0.5831932773109243,0.12743362831858404,0.3030281565432973,0.24707464694014786,0.26728110599078336,0.24175386148480316,3,1502,70,0.2
2,0.5810810810810811,0.5579831932773109,0.11415929203539821,0.26938197272888253,0.24754539340954934,0.20250164581961813,0.20179372197309417,4,2851,71,0.2
0,0.55,0.5394957983193278,0.12212389380530968,0.22758987072782003,0.19038332212508405,0.17300855826201442,0.1968111609367215,1,3255,178,0.2
1,0.5094594594594594,0.5025210084033613,0.09911504424778757,0.19348326545068173,0.15245460659045054,0.13890717577353517,0.16611858495266568,3,2815,72,0.2
2,0.5756756756756757,0.5714285714285714,0.1132743362831858,0.25981937311847,0.225353059852051,0.20934825543120472,0.20906826108619833,4,2893,73,0.2
0,0.6067567567567568,0.5983193277310924,0.13451327433628313,0.34783070656986004,0.3010087424344317,0.2888742593811718,0.24593921275535627,3,3732,74,0.2
0,0.4837837837837838,0.4638655462184874,0.09292035398230085,0.1629183637329555,0.13544048419636848,0.12758393680052663,0.13263577478824112,2,132,67,0.2
0,0.6810810810810811,0.6571428571428573,0.13451327433628318,0.3197449973437223,0.2767989240080699,0.24081632653061216,0.26537120079720977,7,3299,231,0.2
2,0.5594594594594595,0.5596638655462185,0.1283185840707964,0.2876217460598548,0.23234700739744446,0.2580645161290322,0.21464872944693575,7,3387,232,0.2
2,0.645945945945946,0.6252100840336136,0.11769911504424775,0.34478484150876565,0.3829858776059179,0.24502962475312703,0.2449427005480817,3,1943,75,0.2
2,0.5810810810810811,0.5579831932773109,0.11415929203539821,0.26938197272888253,0.24754539340954934,0.20250164581961813,0.20179372197309417,2,955,71,0.2
2,0.6513513513513514,0.6252100840336136,0.11946902654867253,0.32438462900655207,0.2865501008742434,0.2576695194206714,0.25959142999501744,4,1009,76,0.2
2,0.6635135135135135,0.6605042016806724,0.13628318584070795,0.35625996104126084,0.28029589778076663,0.30770243581303486,0.30054808171400105,6,1708,179,0.2
2,0.5756756756756757,0.5563025210084034,0.11504424778761058,0.20162918363732948,0.14445191661062534,0.18064516129032254,0.17389138016940706,8,309,233,0.2
0,0.6972972972972974,0.6957983193277312,0.14424778761061946,0.35739330618027265,0.27148621385339605,0.25371955233706384,0.34080717488789236,6,277,180,0.2
1,0.6310810810810812,0.6252100840336134,0.12300884955752207,0.30986364441296255,0.2570275722932077,0.24384463462804473,0.2479322371699053,0,1446,6,0.2
2,0.6608108108108108,0.6605042016806724,0.13097345132743363,0.3125199220825217,0.25124411566913246,0.2462146148782093,0.2621823617339313,7,3395,227,0.2
0,0.6635135135135136,0.6521008403361346,0.12743362831858404,0.35473702851071365,0.27969065232010754,0.3299539170506912,0.283408071748879,4,4140,77,0.2
0,0.6189189189189189,0.6016806722689076,0.11681415929203538,0.25323180449796345,0.2104236718224613,0.18288347597103352,0.22790234180368713,3,982,78,0.2
2,0.6108108108108108,0.6,0.11415929203539817,0.2860633964937135,0.26032279757901805,0.25951283739302167,0.1965122072745391,5,997,40,0.2
2,0.7540540540540541,0.7210084033613445,0.1398230088495575,0.42436692048875513,0.3652320107599193,0.37590520078999334,0.31449925261584466,7,3389,234,0.2
0,0.5094594594594594,0.5025210084033613,0.09911504424778757,0.19348326545068173,0.15245460659045054,0.13890717577353517,0.16611858495266568,4,108,72,0.2
0,0.6013513513513513,0.5915966386554623,0.12654867256637164,0.28255710996989547,0.19589778076664416,0.22857142857142856,0.24155455904334827,9,430,181,0.2
0,0.6513513513513514,0.6336134453781513,0.13716814159292035,0.33688684257127677,0.2777404169468728,0.30572745227123105,0.2592924763328351,4,4054,79,0.2
0,0.7027027027027027,0.6840336134453782,0.14159292035398227,0.38562068354878687,0.3406186953597848,0.33206056616194857,0.2967613353263578,5,2949,29,0.2
1,0.522972972972973,0.4924369747899161,0.1221238938053097,0.19645829644058785,0.13207800941492934,0.17735352205398286,0.17070254110612854,1,3804,182,0.2
2,0.664864864864865,0.6605042016806724,0.13628318584070795,0.4046750486984239,0.36731674512441154,0.31086240947992094,0.27623318385650225,5,3961,80,0.2
1,0.5378378378378377,0.4907563025210083,0.10973451327433625,0.18176022666902775,0.13544048419636848,0.1473337722185648,0.15386148480318887,2,1279,65,0.2
1,0.5027027027027027,0.5025210084033613,0.1061946902654867,0.16249335930582604,0.13389374579690644,0.12455562870309408,0.14389636273044343,2,2566,38,0.2
0,0.6986486486486486,0.6957983193277311,0.15221238938053094,0.43325659642287934,0.31230665770006716,0.3224489795918367,0.4382660687593424,9,2162,183,0.2
2,0.6148648648648648,0.6050420168067226,0.11858407079646013,0.2818841862936072,0.25393409549428375,0.2019749835418038,0.17448928749377177,2,2667,81,0.2
1,0.7405405405405406,0.7579831932773109,0.1486725663716814,0.4442712944926509,0.3609952925353059,0.3755102040816326,0.3553562531141007,1,1597,166,0.2
0,0.6608108108108108,0.6571428571428573,0.13451327433628318,0.3519390826987781,0.2928043039677202,0.28387096774193543,0.2525161933233682,1,3263,229,0.2
2,0.5364864864864864,0.5176470588235295,0.10796460176991148,0.18105188595714536,0.15359784801613985,0.1437788018433179,0.1506726457399103,4,2244,35,0.2
1,0.5513513513513513,0.5142857142857143,0.10796460176991145,0.20602089605100052,0.15191661062542022,0.20724160631994729,0.17269556552067758,1,1543,184,0.2
0,0.6013513513513514,0.5882352941176471,0.13008849557522123,0.2705153178678944,0.2174176193678547,0.24529295589203418,0.23248629795714998,4,2233,82,0.2
2,0.6959459459459459,0.6705882352941177,0.14070796460176987,0.4236939968124668,0.3847343644922663,0.36984858459512837,0.28510214250124566,5,3007,83,0.2
2,0.5202702702702704,0.5058823529411764,0.12477876106194688,0.22479192491588446,0.1778749159381304,0.18946675444371291,0.197807673143996,1,538,185,0.2
1,0.5986486486486486,0.5882352941176471,0.11946902654867253,0.24859217283513363,0.20780094149293876,0.21566820276497692,0.1941205779770802,2,1858,36,0.2
2,0.6513513513513514,0.6285714285714286,0.13185840707964597,0.3377014343899415,0.2952252858103564,0.2926925608953258,0.22431489785749875,2,1128,51,0.2
0,0.6364864864864865,0.623529411764706,0.12300884955752207,0.28964051708871963,0.24808338937457966,0.25477287689269257,0.22830094668659692,4,1505,84,0.2
2,0.5486486486486487,0.519327731092437,0.09469026548672563,0.19295200991676992,0.16550100874243437,0.13877551020408158,0.16243148978574984,3,3184,66,0.2
1,0.5608108108108109,0.5647058823529412,0.11946902654867256,0.23697538516026206,0.20504371217215867,0.18933508887425934,0.18814150473343294,3,2765,85,0.2
1,0.508108108108108,0.48235294117647065,0.10176991150442476,0.18299982291482197,0.13564223268325484,0.15615536537195518,0.17120079720976583,0,2546,86,0.2
2,0.6662162162162162,0.6521008403361345,0.1300884955752212,0.36001416681423765,0.3259583053127101,0.30717577353522046,0.24564025909317388,2,1478,18,0.2
1,0.6297297297297298,0.6016806722689075,0.12831858407079647,0.30405525057552685,0.25770006724949557,0.22870309414088208,0.22800199302441454,5,550,58,0.2
2,0.6472972972972973,0.6134453781512604,0.12743362831858404,0.31889498848946335,0.25057162071284456,0.31073074391046734,0.24185351270553063,4,3781,87,0.2
2,0.6567567567567568,0.6521008403361345,0.14601769911504422,0.3352576589339472,0.23967720242098176,0.2667544437129691,0.3057299451918286,1,2063,168,0.2
2,0.5581081081081081,0.5210084033613446,0.11150442477876103,0.18647069240304584,0.1628782784129119,0.15233706385780113,0.1506726457399103,2,4127,53,0.2
2,0.658108108108108,0.6420168067226891,0.1309734513274336,0.34843279617496015,0.2978480161398789,0.29308755760368654,0.2665670154459392,3,1172,45,0.2
0,0.6148648648648648,0.6050420168067228,0.11238938053097343,0.24926509651142195,0.21371889710827166,0.20460829493087548,0.19651220727453908,2,2066,16,0.2
1,0.41621621621621624,0.3815126050420169,0.08938053097345132,0.09392597839560825,0.07531943510423669,0.07346938775510198,0.08141504733432982,2,2819,22,0.2
0,0.6202702702702704,0.6033613445378151,0.12566371681415928,0.2728528422171064,0.21916610625420305,0.22488479262672806,0.2273044344793224,9,2460,186,0.2
1,0.5270270270270271,0.5025210084033613,0.10176991150442476,0.14779528953426593,0.11755211835911228,0.11902567478604338,0.13712007972097656,5,1834,30,0.2
1,0.6175675675675676,0.6184873949579833,0.12389380530973448,0.2596068709049052,0.22427706792199054,0.20171165240289657,0.20747384155455903,4,2009,187,0.2
