Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class,identifier,cluster,risk
2,0.7027027027027029,0.6953781512605042,0.12499999999999997,0.35023021073136174,0.29026563550773365,0.2801184990125082,0.29696063776781273,3,4089,7,0.25
0,0.545608108108108,0.5399159663865547,0.11725663716814153,0.18970249690100935,0.14088769334229986,0.15865701119157335,0.17214748380667663,4,393,8,0.25
0,0.5219594594594594,0.5147058823529412,0.10066371681415925,0.17318930405525051,0.13046402151983855,0.12919684002633305,0.1629297458893871,7,270,259,0.25
2,0.6081081081081081,0.6029411764705883,0.11836283185840706,0.2873649725517974,0.17182246133153994,0.20638578011849895,0.30493273542600896,8,739,260,0.25
0,0.5675675675675675,0.5483193277310925,0.10951327433628316,0.20355941207720912,0.17207464694014793,0.14779460171165237,0.17277030393622322,4,2411,9,0.25
2,0.6824324324324325,0.680672268907563,0.13606194690265483,0.32685496723924207,0.2623570948217888,0.2973996050032916,0.25560538116591935,5,3231,10,0.25
2,0.6739864864864865,0.6638655462184874,0.15929203539823006,0.36789445723392944,0.24949562878278408,0.3003620803159973,0.32810164424514204,8,508,261,0.25
2,0.7280405405405406,0.707983193277311,0.1327433628318584,0.3905613600141668,0.36928379287155344,0.3112244897959183,0.2798953662182362,5,3738,11,0.25
2,0.47972972972972966,0.4558823529411765,0.1061946902654867,0.1425092969718434,0.1040685944855413,0.13791968400263324,0.1218236173393124,3,2467,12,0.25
2,0.7449324324324325,0.7247899159663866,0.13384955752212385,0.39428014875154943,0.3359952925353059,0.32208689927583933,0.3095416043846537,5,2355,13,0.25
2,0.8125000000000001,0.7878151260504203,0.16814159292035394,0.5438285815477244,0.44796570275722924,0.4914417379855167,0.39872944693572504,8,750,262,0.25
1,0.4341216216216216,0.4369747899159664,0.0896017699115044,0.11984239419160611,0.11146603900470742,0.08163265306122446,0.08594917787742898,3,4164,164,0.25
2,0.5118243243243243,0.5189075630252101,0.10398230088495572,0.15494953072427833,0.128698722259583,0.11734693877551015,0.14150473343298453,4,3259,165,0.25
1,0.36317567567567566,0.35084033613445376,0.07522123893805305,0.06769080927926327,0.048671822461331476,0.0490454246214614,0.06527154957648228,3,2555,166,0.25
1,0.31587837837837834,0.3046218487394958,0.06637168141592917,0.061182928988843574,0.04606590450571615,0.04509545753785383,0.05343796711509713,0,3144,167,0.25
1,0.3192567567567567,0.3067226890756302,0.06526548672566368,0.05294846821321053,0.04169468728984528,0.05348913759052002,0.0447184853014449,3,3885,14,0.25
0,0.8395270270270271,0.8277310924369747,0.1493362831858407,0.5200991676996635,0.5058843308675184,0.39417379855167867,0.34504235176880926,5,2860,15,0.25
1,0.5202702702702703,0.5063025210084033,0.10066371681415923,0.1517177262263148,0.11323133826496298,0.1147136273864384,0.1426258096661684,1,3645,168,0.25
1,0.44256756756756754,0.4264705882352941,0.10176991150442474,0.10886311315742868,0.085827168796234,0.09364713627386433,0.09342301943198801,0,1071,169,0.25
2,0.6841216216216216,0.6659663865546219,0.13495575221238934,0.3323446077563307,0.25100874243443166,0.2430875576036866,0.291230692575984,8,2033,263,0.25
2,0.5540540540540541,0.5126050420168068,0.10730088495575221,0.18474411191783244,0.15971755211835906,0.13133640552995388,0.15819631290483308,2,2887,16,0.25
0,0.39695945945945943,0.3802521008403362,0.08960176991150437,0.07911280325836723,0.05976798924008065,0.06566820276497692,0.07199800697558542,4,655,17,0.25
2,0.8260135135135136,0.8508403361344538,0.18473451327433632,0.6243137949353639,0.46049092131809005,0.5730743910467412,0.49489287493771805,7,3798,264,0.25
1,0.39358108108108103,0.365546218487395,0.09181415929203537,0.08340711882415436,0.0705279085406859,0.0656682027649769,0.0697558545092177,5,523,18,0.25
0,0.6570945945945945,0.6365546218487396,0.14491150442477874,0.3370373649725517,0.2362138533960995,0.3104015799868334,0.27628300946686596,9,657,265,0.25
0,0.6081081081081081,0.5987394957983193,0.12610619469026546,0.279307596954135,0.19569603227975785,0.2634957208689927,0.25137020428500256,7,2218,266,0.25
2,0.7094594594594594,0.6407563025210083,0.1327433628318584,0.34894634319107487,0.32456287827841285,0.2527978933508887,0.2650722471350275,2,3501,19,0.25
2,0.42060810810810806,0.42647058823529405,0.09070796460176987,0.09969895519744991,0.07531943510423665,0.08360763660302824,0.09055804683607371,3,2453,6,0.25
0,0.6266891891891893,0.6050420168067228,0.11615044247787606,0.24486452983885246,0.210743106926698,0.19173798551678728,0.20042351768809166,3,115,20,0.25
0,0.7246621621621622,0.73109243697479,0.14269911504424776,0.39937134761820436,0.367182246133154,0.30875576036866353,0.2928500249128052,4,2997,21,0.25
2,0.5844594594594594,0.5546218487394958,0.10730088495575216,0.18168939259783953,0.1424848688634835,0.14219881500987486,0.16716492277030393,2,2064,22,0.25
0,0.5337837837837838,0.5294117647058825,0.1050884955752212,0.18833008677173713,0.1450067249495628,0.1754443712969058,0.1629297458893871,3,2248,23,0.25
1,0.47128378378378377,0.453781512605042,0.11172566371681414,0.13347795289534262,0.10028581035642227,0.08673469387755098,0.12219730941704035,9,615,255,0.25
1,0.4898648648648649,0.4516806722689076,0.08960176991150438,0.10983708163626699,0.09877269670477468,0.11125740618828173,0.10052316890881911,1,2128,170,0.25
0,0.6131756756756757,0.5945378151260504,0.122787610619469,0.2900655215158491,0.2707632817753866,0.24522712310730738,0.21088689586447432,4,978,24,0.25
2,0.7635135135135136,0.7352941176470589,0.13495575221238934,0.4343899415618912,0.39794889038332204,0.3668531928900592,0.29471848530144495,4,3597,25,0.25
1,0.5557432432432433,0.5336134453781514,0.10730088495575218,0.16079334159730824,0.12752185608607933,0.12722185648452922,0.14549078226208267,2,4073,26,0.25
1,0.5878378378378378,0.573529411764706,0.11172566371681414,0.19944218168939254,0.15374915938130457,0.18992758393680045,0.15969108121574488,5,537,27,0.25
1,0.39695945945945943,0.3802521008403362,0.08960176991150437,0.07911280325836723,0.05976798924008065,0.06566820276497692,0.07199800697558542,5,458,17,0.25
0,0.7888513513513514,0.8298319327731093,0.16592920353982296,0.565078802904197,0.4361970410221923,0.45967741935483863,0.4733432984554061,9,3931,267,0.25
2,0.660472972972973,0.6512605042016807,0.13053097345132741,0.3345581724809633,0.28505379959650295,0.3026662277814351,0.24613851519681118,5,409,28,0.25
2,0.7246621621621622,0.6974789915966387,0.13274336283185836,0.35979281034177435,0.3165770006724949,0.31171823568136925,0.2685600398604884,2,3736,29,0.25
2,0.7179054054054055,0.7352941176470589,0.14823008849557517,0.3941916061625641,0.3035474108944183,0.3140223831468071,0.3472845042351769,8,411,268,0.25
1,0.4391891891891892,0.4033613445378152,0.0995575221238938,0.11740747299451029,0.09473772696704767,0.11603028308097425,0.08432984554060785,0,3435,171,0.25
1,0.5929054054054055,0.5672268907563026,0.11615044247787609,0.22644767132990967,0.19578009414929387,0.17100065832784722,0.182112605879422,2,1114,30,0.25
0,0.7432432432432433,0.7478991596638656,0.13716814159292035,0.4058349566141313,0.34087088096839274,0.36240947992100064,0.3004484304932736,5,2954,31,0.25
2,0.5439189189189189,0.546218487394958,0.11393805309734509,0.20710111563662115,0.17888365837256212,0.15997366688610926,0.17451420029895365,3,1103,160,0.25
1,0.39358108108108103,0.38025210084033617,0.08185840707964598,0.09956614131397198,0.077925353059852,0.09660961158657004,0.0762331838565022,0,2504,172,0.25
1,0.5050675675675675,0.4915966386554622,0.10508849557522121,0.1617673100761466,0.13189307330195021,0.11718235681369318,0.13739412057797706,3,4122,32,0.25
2,0.6013513513513513,0.5840336134453783,0.13274336283185834,0.2589870727820081,0.1642568930733019,0.23633969716919018,0.2227204783258595,7,3947,269,0.25
0,0.9594594594594595,0.9516806722689075,0.19469026548672563,0.8188418629360723,0.6098688634835239,0.6611257406188281,0.667164922770304,7,1429,257,0.25
2,0.44932432432432434,0.4327731092436975,0.0951327433628318,0.11683194616610582,0.09616677874915931,0.09710335747202102,0.09877927254608868,5,3269,33,0.25
0,0.6013513513513513,0.5840336134453783,0.13274336283185834,0.2589870727820081,0.1642568930733019,0.23633969716919018,0.2227204783258595,9,738,269,0.25
1,0.6368243243243243,0.6197478991596639,0.12942477876106193,0.24083584204002118,0.18359112306657696,0.1818630678077682,0.22259591429995018,5,1606,34,0.25
2,0.7027027027027027,0.6890756302521008,0.13606194690265483,0.38786081105011505,0.3489408204438466,0.3380513495720869,0.26669157947184857,2,1805,35,0.25
0,0.6875,0.6764705882352942,0.13716814159292035,0.33933947228616956,0.2610961667787491,0.3337722185648453,0.262954658694569,4,791,36,0.25
2,0.8006756756756758,0.8025210084033614,0.17809734513274333,0.645741101469807,0.49613315400134494,0.43663594470046074,0.5084703537618337,8,2539,270,0.25
2,0.7871621621621623,0.7878151260504203,0.165929203539823,0.5711882415441827,0.47032616005379957,0.4812376563528637,0.44307424015944197,5,3710,37,0.25
0,0.7770270270270272,0.7941176470588237,0.15154867256637167,0.45192137418098105,0.32347007397444516,0.3879196840026333,0.4470602889885401,9,497,271,0.25
0,0.7635135135135136,0.7352941176470589,0.13495575221238934,0.4343899415618912,0.39794889038332204,0.3668531928900592,0.29471848530144495,5,1018,25,0.25
2,0.35304054054054046,0.3403361344537815,0.079646017699115,0.09093323888790505,0.06666106254203087,0.08393680052666222,0.07822620827105128,1,524,173,0.25
0,0.7297297297297298,0.73109243697479,0.13274336283185836,0.4235434744111917,0.35348016139878946,0.3510533245556287,0.3385650224215247,5,1011,38,0.25
2,0.5658783783783783,0.5441176470588236,0.11946902654867253,0.2240570214273065,0.19788164088769328,0.17264647794601706,0.16828599900348779,2,3443,39,0.25
2,0.40878378378378377,0.3970588235294118,0.09181415929203535,0.09544891092615546,0.07658036314727638,0.07356813693219218,0.0838315894369706,2,303,40,0.25
0,0.6722972972972973,0.6743697478991597,0.13716814159292032,0.37798831237825387,0.3258238063214526,0.2894996708360763,0.2585949177877429,2,991,41,0.25
0,0.7584459459459459,0.7794117647058825,0.16039823008849555,0.4962369399681246,0.4012273032952252,0.3754114549045424,0.3821624314897858,6,1680,272,0.25
1,0.3800675675675676,0.35294117647058826,0.07853982300884951,0.10328493005135467,0.08994620040349693,0.08953258722843972,0.07536123567513697,0,2172,174,0.25
0,0.5574324324324325,0.5357142857142858,0.122787610619469,0.20727820081459175,0.1525722932078009,0.17610269914417376,0.17887394120577976,6,3177,273,0.25
1,0.7280405405405406,0.707983193277311,0.14380530973451325,0.3751992208252169,0.3001008742434431,0.2924621461487821,0.31614349775784756,9,2396,274,0.25
0,0.7297297297297297,0.7016806722689075,0.1327433628318584,0.3492119709580308,0.3243947545393409,0.25641869651086235,0.2664424514200299,5,2935,42,0.25
1,0.44425675675675674,0.43067226890756305,0.09181415929203535,0.11594652027625282,0.08599529253530593,0.09825543120473992,0.10313901345291476,3,251,175,0.25
2,0.5540540540540541,0.5126050420168068,0.10730088495575221,0.18474411191783244,0.15971755211835906,0.13133640552995388,0.15819631290483308,4,53,16,0.25
2,0.6081081081081081,0.5987394957983193,0.12610619469026546,0.279307596954135,0.19569603227975785,0.2634957208689927,0.25137020428500256,9,3853,266,0.25
1,0.5219594594594594,0.5147058823529412,0.10066371681415925,0.17318930405525051,0.13046402151983855,0.12919684002633305,0.1629297458893871,6,3334,259,0.25
1,0.45270270270270274,0.42226890756302515,0.08628318584070795,0.11908978218523106,0.09440147948890379,0.09233048057932845,0.10675137020428499,2,1259,43,0.25
2,0.6807432432432432,0.6680672268907564,0.13827433628318583,0.33677173720559594,0.23402824478816406,0.24769585253456217,0.3423019431988042,8,3845,275,0.25
0,0.7533783783783785,0.7289915966386555,0.14712389380530974,0.4512130334690986,0.42114996637525215,0.3861092824226464,0.3013203786746388,5,3741,44,0.25
2,0.37837837837837834,0.3676470588235294,0.07853982300884953,0.07707632371170528,0.051025554808338876,0.07126398946675437,0.0733682112605879,4,609,45,0.25
1,0.6689189189189189,0.6491596638655462,0.12057522123893802,0.2802372941384806,0.22520174848688632,0.24111257406188277,0.2132536123567514,5,1333,46,0.25
2,0.4172297297297297,0.3970588235294118,0.08185840707964596,0.1197538516026208,0.09448554135843976,0.1125740618828176,0.10089686098654707,0,2425,176,0.25
2,0.6722972972972973,0.6743697478991597,0.13716814159292032,0.37798831237825387,0.3258238063214526,0.2894996708360763,0.2585949177877429,4,853,41,0.25
1,0.6385135135135136,0.6512605042016807,0.12610619469026543,0.27948468213210553,0.2333557498318762,0.2016129032258064,0.25024912805181865,5,3659,47,0.25
0,0.5929054054054054,0.5798319327731093,0.12389380530973451,0.24725517974145558,0.15971755211835906,0.23025016458196176,0.22770303936223218,9,2439,276,0.25
0,0.6875,0.7100840336134454,0.1327433628318584,0.42460598547901535,0.34927706792199054,0.36191573403554966,0.3111609367214748,7,162,277,0.25
2,0.42567567567567566,0.39495798319327735,0.08296460176991147,0.12351691163449613,0.10852387357094817,0.08212639894667538,0.10201793721973093,1,651,177,0.25
2,0.7179054054054055,0.6974789915966386,0.14491150442477874,0.40574641402514605,0.3773537323470073,0.33492429229756415,0.28450423517688095,3,2850,48,0.25
0,0.660472972972973,0.6512605042016807,0.13053097345132741,0.3345581724809633,0.28505379959650295,0.3026662277814351,0.24613851519681118,5,2524,28,0.25
2,0.6942567567567568,0.6638655462184875,0.14048672566371678,0.36386576943509824,0.31010423671822457,0.27715602369980247,0.2949676133532636,3,2526,49,0.25
0,0.6554054054054055,0.6071428571428572,0.14159292035398227,0.2475208075084115,0.18333893745796903,0.21395655036208022,0.20403587443946186,6,2402,278,0.25
2,0.7432432432432433,0.7331932773109244,0.16482300884955753,0.44824685673809095,0.35600201748486887,0.3987820934825542,0.35999003487792725,8,163,279,0.25
2,0.6233108108108109,0.6134453781512605,0.12831858407079644,0.2625730476359128,0.23150638870208465,0.21922317314022377,0.2069008470353762,2,1785,50,0.25
1,0.6722972972972973,0.6638655462184875,0.12278761061946898,0.2933415973083053,0.2553799596503026,0.2284397630019749,0.24613851519681118,4,1640,51,0.25
0,0.5962837837837838,0.6113445378151261,0.11836283185840704,0.22622631485744638,0.18846671149966365,0.18811718235681363,0.1912057797708022,4,2333,52,0.25
1,0.6368243243243243,0.6197478991596639,0.12942477876106193,0.24083584204002118,0.18359112306657696,0.1818630678077682,0.22259591429995018,4,2761,34,0.25
2,0.8395270270270271,0.8277310924369747,0.1493362831858407,0.5200991676996635,0.5058843308675184,0.39417379855167867,0.34504235176880926,4,1202,15,0.25
1,0.42229729729729726,0.4012605042016807,0.08738938053097339,0.12010802195856203,0.09742770679219903,0.1168531928900592,0.08557548579970102,1,1059,178,0.25
2,0.6875,0.6764705882352942,0.13716814159292035,0.33933947228616956,0.2610961667787491,0.3337722185648453,0.262954658694569,5,4007,36,0.25
1,0.47128378378378377,0.453781512605042,0.11172566371681414,0.13347795289534262,0.10028581035642227,0.08673469387755098,0.12219730941704035,6,2379,255,0.25
1,0.46283783783783783,0.4558823529411764,0.10287610619469023,0.14202231273242422,0.11726630800268993,0.11668861092824219,0.11547085201793718,1,913,179,0.25
1,0.4408783783783783,0.44327731092436984,0.0862831858407079,0.11568089250929693,0.08969401479488898,0.10039499670836072,0.10637767812655702,0,333,180,0.25
2,0.5608108108108107,0.5483193277310926,0.11615044247787606,0.23255710996989548,0.16215534633490244,0.18350888742593807,0.17750373692077726,3,648,53,0.25
2,0.5456081081081081,0.49789915966386555,0.1150442477876106,0.17460598547901535,0.13777740416946868,0.1553653719552337,0.14785749875435975,3,2445,54,0.25
1,0.6148648648648648,0.5987394957983193,0.10951327433628313,0.22255179741455636,0.18981170141223935,0.17626728110599071,0.1900847035376183,2,3553,55,0.25
2,0.7263513513513514,0.7289915966386555,0.14380530973451328,0.40375420577297677,0.3523873570948218,0.34562211981566815,0.29770802192326856,1,2945,181,0.25
0,0.6587837837837838,0.6512605042016807,0.13716814159292032,0.36054542234814946,0.2703429724277067,0.281764318630678,0.24887892376681617,6,3861,280,0.25
1,0.4206081081081081,0.4117647058823529,0.08849557522123888,0.12338409775101822,0.10062205783456621,0.10961158657011189,0.11148480318883902,0,2813,182,0.25
2,0.7128378378378378,0.7121848739495799,0.1471238938053097,0.3969364264211085,0.30590114324142564,0.2909809084924292,0.3413054309915297,6,105,281,0.25
0,0.535472972972973,0.5399159663865547,0.12057522123893802,0.1782805029219054,0.14097175521183586,0.16507570770243574,0.14897857498754358,3,48,183,0.25
2,0.3918918918918919,0.3529411764705882,0.07522123893805308,0.07844873384097745,0.059011432414256854,0.05875576036866353,0.0724962630792227,4,566,56,0.25
1,0.6773648648648649,0.6743697478991597,0.13384955752212388,0.30861519390826986,0.2690820443846671,0.24144173798551674,0.24240159441953166,2,1655,57,0.25
0,0.7871621621621623,0.7878151260504203,0.165929203539823,0.5711882415441827,0.47032616005379957,0.4812376563528637,0.44307424015944197,2,3419,37,0.25
2,0.6486486486486487,0.6407563025210083,0.12389380530973451,0.26823977333097215,0.23184263618022855,0.21296905859117835,0.19743398106626805,4,855,58,0.25
2,0.7162162162162163,0.6827731092436976,0.14380530973451325,0.37767841331680535,0.32271351714862134,0.3288347597103357,0.2850024912805182,3,1502,59,0.25
2,0.7415540540540542,0.7100840336134455,0.1393805309734513,0.42022312732424294,0.40156355077336914,0.3189598420013166,0.26195814648729443,4,2851,60,0.25
0,0.5253378378378378,0.5273109243697479,0.10287610619469019,0.17602266690278018,0.14996637525218554,0.15997366688610923,0.1367713004484305,1,3255,184,0.25
1,0.4375,0.4159663865546218,0.10951327433628316,0.13927749247387994,0.11331540013449898,0.1226135615536537,0.10563029397110113,0,2815,185,0.25
2,0.6030405405405406,0.5882352941176472,0.1150442477876106,0.2773596599964583,0.22150302622730322,0.2407834101382488,0.2239661185849527,4,2893,61,0.25
0,0.6469594594594594,0.6281512605042017,0.14601769911504422,0.38918894988489455,0.32380632145258903,0.3479262672811059,0.2863726955655207,4,3732,62,0.25
0,0.5236486486486487,0.5168067226890757,0.11393805309734506,0.17239242075438285,0.12231002017484865,0.12623436471362734,0.17713004484304934,3,132,63,0.25
0,0.7550675675675677,0.7478991596638656,0.15044247787610618,0.40357712059500617,0.32498318762609274,0.2860434496379196,0.35974090682610865,7,3299,254,0.25
2,0.6182432432432433,0.6260504201680672,0.1460176991150442,0.30516203293784305,0.22999327505043707,0.2755102040816326,0.24925261584454417,8,3387,282,0.25
2,0.7415540540540542,0.7100840336134455,0.1393805309734513,0.42022312732424294,0.40156355077336914,0.3189598420013166,0.26195814648729443,2,1943,60,0.25
2,0.5793918918918919,0.5798319327731093,0.1095132743362831,0.24318222064813175,0.20536314727639537,0.173633969716919,0.2076482311908321,2,955,64,0.25
2,0.7077702702702703,0.6911764705882353,0.13163716814159288,0.3852488046750487,0.34515803631472763,0.2919684002633311,0.30904334828101654,4,1009,65,0.25
2,0.7601351351351352,0.7542016806722689,0.16261061946902652,0.4533823268992385,0.35482515131136505,0.3647136273864384,0.38116591928251126,6,1708,283,0.25
2,0.6081081081081081,0.596638655462185,0.11946902654867252,0.26978926863821495,0.19502353732347005,0.22350230414746539,0.19593921275535625,8,309,256,0.25
0,0.7888513513513514,0.7941176470588236,0.1548672566371681,0.4829555516203293,0.3697881640887693,0.32620144832126396,0.4643746885899353,6,277,284,0.25
1,0.5726351351351352,0.5399159663865547,0.10730088495575218,0.19134053479723745,0.17501681237390715,0.14137590520078996,0.14947683109118085,0,1446,163,0.25
2,0.7364864864864866,0.7163865546218487,0.16924778761061945,0.3808659465202762,0.26361802286482844,0.30250164581961814,0.3423019431988042,7,3395,285,0.25
0,0.7432432432432434,0.7100840336134454,0.1482300884955752,0.4119886665486099,0.3422999327505043,0.3675115207373272,0.32511210762331844,4,4140,66,0.25
0,0.6469594594594595,0.6428571428571428,0.12721238938053095,0.3092349920311669,0.24495628782784126,0.2348584595128373,0.27217239661185855,3,982,67,0.25
2,0.7027027027027027,0.6890756302521008,0.13606194690265483,0.38786081105011505,0.3489408204438466,0.3380513495720869,0.26669157947184857,5,997,35,0.25
2,0.8581081081081081,0.8466386554621849,0.163716814159292,0.5540109792810342,0.4727639542703429,0.5062541145490455,0.4449427005480818,7,3389,286,0.25
0,0.5793918918918919,0.5798319327731093,0.1095132743362831,0.24318222064813175,0.20536314727639537,0.173633969716919,0.2076482311908321,4,108,64,0.25
0,0.6807432432432432,0.6680672268907564,0.13827433628318583,0.33677173720559594,0.23402824478816406,0.24769585253456217,0.3423019431988042,9,430,275,0.25
0,0.7212837837837838,0.7142857142857143,0.15044247787610618,0.3918894988489463,0.3131304640215197,0.3415075707702435,0.33271051320378675,4,4054,68,0.25
0,0.7618243243243243,0.777310924369748,0.16150442477876104,0.4713564724632548,0.42400806993947543,0.3943383805134957,0.3536372695565521,4,2949,1,0.25
1,0.3800675675675676,0.35294117647058826,0.07853982300884951,0.10328493005135467,0.08994620040349693,0.08953258722843972,0.07536123567513697,1,3804,174,0.25
2,0.8023648648648648,0.8067226890756304,0.15707964601769908,0.5356826633610766,0.47015803631472763,0.3884134298880842,0.3988540109616343,5,3961,69,0.25
1,0.5456081081081081,0.49789915966386555,0.1150442477876106,0.17460598547901535,0.13777740416946868,0.1553653719552337,0.14785749875435975,4,1279,54,0.25
1,0.5050675675675675,0.4915966386554622,0.10508849557522121,0.1617673100761466,0.13189307330195021,0.11718235681369318,0.13739412057797706,2,2566,32,0.25
0,0.8378378378378377,0.8235294117647058,0.19026548672566368,0.6986010270940323,0.49512441156691317,0.5128373930217248,0.688714499252616,9,2162,287,0.25
2,0.6722972972972973,0.6638655462184875,0.12278761061946898,0.2933415973083053,0.2553799596503026,0.2284397630019749,0.24613851519681118,4,2667,51,0.25
1,0.5675675675675675,0.5609243697478992,0.11725663716814157,0.20134584735257655,0.16467720242098177,0.17527978933508875,0.1605630293971101,1,1597,186,0.25
0,0.6875,0.7100840336134454,0.1327433628318584,0.42460598547901535,0.34927706792199054,0.36191573403554966,0.3111609367214748,8,3263,277,0.25
2,0.5658783783783784,0.5525210084033614,0.11283185840707963,0.2077209137595183,0.16837592468056484,0.17215273206056608,0.1777528649725959,4,2244,70,0.25
1,0.5050675675675675,0.4768907563025211,0.10066371681415928,0.15251460952718254,0.1341627437794216,0.11175115207373265,0.12120079720976579,1,1543,187,0.25
0,0.6520270270270271,0.6428571428571428,0.15044247787610615,0.3010448025500265,0.23604572965702753,0.26415404871626064,0.2579720976581963,3,2233,71,0.25
2,0.7364864864864864,0.7352941176470589,0.14048672566371678,0.45355941207720907,0.3939139206455951,0.3958196181698485,0.30580468360737423,2,3007,72,0.25
2,0.31587837837837834,0.3046218487394958,0.06637168141592917,0.061182928988843574,0.04606590450571615,0.04509545753785383,0.05343796711509713,3,538,167,0.25
1,0.6199324324324325,0.6092436974789917,0.12389380530973448,0.2561979812289711,0.1984700739744451,0.20424621461487813,0.2361733931240658,3,1858,73,0.25
2,0.660472972972973,0.6512605042016807,0.13053097345132741,0.3345581724809633,0.28505379959650295,0.3026662277814351,0.24613851519681118,2,1128,28,0.25
0,0.7432432432432433,0.7478991596638656,0.13716814159292035,0.4058349566141313,0.34087088096839274,0.36240947992100064,0.3004484304932736,4,1505,31,0.25
2,0.670608108108108,0.6596638655462186,0.1216814159292035,0.3145918186647777,0.27387357094821785,0.24028966425279785,0.2613353263577479,5,3184,74,0.25
1,0.6638513513513513,0.6680672268907564,0.13495575221238934,0.3236231627412785,0.30455615332885,0.22465437788018428,0.24314897857498757,3,2765,75,0.25
1,0.4459459459459459,0.4243697478991597,0.09513274336283184,0.14144678590401977,0.11592131809011427,0.12919684002633308,0.1082461385151968,0,2546,188,0.25
2,0.7179054054054055,0.6974789915966386,0.14491150442477874,0.40574641402514605,0.3773537323470073,0.33492429229756415,0.28450423517688095,2,1478,48,0.25
1,0.6520270270270271,0.6428571428571428,0.15044247787610615,0.3010448025500265,0.23604572965702753,0.26415404871626064,0.2579720976581963,4,550,71,0.25
2,0.7145270270270271,0.7037815126050421,0.1559734513274336,0.37639454577651843,0.29942837928715527,0.3457867017774851,0.28936223218734425,4,3781,76,0.25
2,0.5760135135135135,0.5525210084033614,0.12168141592920349,0.22064813175137238,0.1767821116341627,0.17495062541145487,0.18360737419033382,1,2063,189,0.25
2,0.5658783783783784,0.5525210084033614,0.11283185840707963,0.2077209137595183,0.16837592468056484,0.17215273206056608,0.1777528649725959,5,4127,70,0.25
2,0.7820945945945947,0.7584033613445378,0.163716814159292,0.5425889853019302,0.5173167451244115,0.44470046082949305,0.35999003487792725,2,1172,4,0.25
0,0.6266891891891893,0.6050420168067228,0.11615044247787606,0.24486452983885246,0.210743106926698,0.19173798551678728,0.20042351768809166,2,2066,20,0.25
1,0.39358108108108103,0.365546218487395,0.09181415929203537,0.08340711882415436,0.0705279085406859,0.0656682027649769,0.0697558545092177,2,2819,18,0.25
0,0.7128378378378378,0.7121848739495799,0.1471238938053097,0.3969364264211085,0.30590114324142564,0.2909809084924292,0.3413054309915297,9,2460,281,0.25
1,0.5118243243243243,0.5105042016806723,0.10066371681415925,0.1889498848946343,0.1509751176866173,0.14433838051349568,0.1733931240657698,0,1834,190,0.25
1,0.5608108108108107,0.5273109243697479,0.10840707964601767,0.19103063573578888,0.16501344989912572,0.14022383146807102,0.15956651718983558,4,2009,191,0.25
